Fit             Iteration       f1_ZAKtoMKK7P   f3_MKK7byZAK    k3_JNKbyMKK4    k3_JNKbyMKK7    k3_MKK4byZAK    k3_MKK7byJNK    k3_MKK7byZAK    scale_ppJNK     scale_ppMKK4    scale_ppMKK7    scale_t         
1.65008800e+00  256             1.39934500e+01  3.15667000e+01  1.31215000e-01  4.75441300e+00  6.74756000e-01  2.58726200e+00  1.54860000e-01  7.47842000e-01  7.89464000e-01  5.49482000e-01  2.68968800e+00  
1.65015600e+00  417             1.23663010e+01  6.32356530e+01  6.10071000e-01  1.78869000e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  7.70562000e-01  1.36227700e+00  7.23264000e-01  2.72319700e+00  
1.65162500e+00  251             1.82064810e+01  6.74293820e+01  2.38940900e+00  7.85582000e-01  2.92191000e-01  2.58726200e+00  1.27430000e-02  8.56722000e-01  1.58152100e+00  7.74087000e-01  2.29400800e+00  
1.65331600e+00  150             1.79921040e+01  1.83501280e+01  2.43574500e+00  4.04548000e-01  4.72724000e-01  2.58726200e+00  4.29418000e-01  7.70562000e-01  1.36786200e+00  7.87038000e-01  2.52939600e+00  
1.65654500e+00  326             1.24306660e+01  6.32356530e+01  6.10071000e-01  4.39563500e+00  6.74756000e-01  9.99011000e-01  4.29418000e-01  7.39803000e-01  8.52304000e-01  5.58192000e-01  2.52939600e+00  
1.66383400e+00  316             1.79921040e+01  6.32356530e+01  3.98229100e+00  4.03406000e-01  6.24141000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  9.37248000e-01  7.88791000e-01  2.72319700e+00  
1.67286700e+00  246             1.25588840e+01  3.38087680e+01  1.23185800e+00  7.85582000e-01  6.72014000e-01  3.38142200e+00  3.11962000e-01  7.70562000e-01  9.10060000e-01  7.29399000e-01  1.30885700e+00  
1.67429500e+00  243             1.84126990e+01  6.32356530e+01  2.38940900e+00  4.66273500e+00  6.11693000e-01  1.86479000e+00  1.27430000e-02  8.56722000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.67668300e+00  673             1.91666450e+01  6.32356530e+01  6.10071000e-01  4.87717200e+00  4.46793000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.36165000e-01  8.87157000e-01  2.29400800e+00  
1.67832600e+00  234             1.17504040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  8.18519000e-01  2.58726200e+00  1.27430000e-02  8.86414000e-01  8.52304000e-01  7.86997000e-01  1.30885700e+00  
1.68017000e+00  193             1.82064810e+01  6.32356530e+01  2.38940900e+00  4.88167300e+00  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.56722000e-01  8.52304000e-01  7.74087000e-01  2.72319700e+00  
1.68223000e+00  490             1.25886220e+01  5.77268970e+01  8.45977000e-01  4.76106200e+00  8.56592000e-01  2.02981200e+00  1.27430000e-02  8.23202000e-01  1.36227700e+00  9.05942000e-01  2.29400800e+00  
1.68825100e+00  329             1.39934500e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  9.99011000e-01  4.29418000e-01  7.39803000e-01  8.52304000e-01  5.58192000e-01  2.52939600e+00  
1.69579500e+00  210             1.79921040e+01  1.83501280e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  9.99011000e-01  3.46458000e-01  7.70562000e-01  9.13255000e-01  7.86997000e-01  2.72319700e+00  
1.69650300e+00  325             1.39934500e+01  3.15667000e+01  6.10071000e-01  1.78183300e+00  8.18519000e-01  2.91714900e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.72319700e+00  
1.70026700e+00  278             1.39934500e+01  3.33166180e+01  5.81395000e-01  4.88167300e+00  6.74756000e-01  2.91714900e+00  1.27430000e-02  7.01416000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.70355500e+00  189             1.08259470e+01  3.15667000e+01  6.10071000e-01  7.68115000e-01  6.74756000e-01  2.58726200e+00  1.54860000e-01  7.01416000e-01  8.52304000e-01  5.49482000e-01  3.58029100e+00  
1.70459400e+00  203             1.23663010e+01  6.32356530e+01  2.43574500e+00  7.85582000e-01  4.72724000e-01  2.58726200e+00  3.46458000e-01  7.70562000e-01  1.36227700e+00  7.74087000e-01  2.29400800e+00  
1.70484700e+00  268             1.23663010e+01  3.15667000e+01  6.10071000e-01  5.24592600e+00  6.74756000e-01  4.32769900e+00  1.51382000e-01  8.35129000e-01  8.52304000e-01  7.74365000e-01  2.29400800e+00  
1.70580900e+00  293             1.23663010e+01  6.32356530e+01  2.43574500e+00  7.85582000e-01  4.72724000e-01  1.86479000e+00  3.46458000e-01  7.70562000e-01  1.36227700e+00  7.74087000e-01  2.29400800e+00  
1.70827600e+00  245             1.79921040e+01  6.32356530e+01  5.71275000e-01  4.76106200e+00  4.56878000e-01  9.99011000e-01  1.26180000e-02  7.01416000e-01  8.52304000e-01  7.28650000e-01  2.83695800e+00  
1.70930500e+00  212             1.79921040e+01  6.32356530e+01  3.98229100e+00  4.03406000e-01  6.24141000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.88791000e-01  2.72319700e+00  
1.71025200e+00  242             1.23663010e+01  1.83501280e+01  6.10071000e-01  4.76106200e+00  6.74756000e-01  4.32769900e+00  3.46458000e-01  8.84635000e-01  8.52304000e-01  7.28650000e-01  2.29400800e+00  
1.71391000e+00  453             1.17504040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  4.72724000e-01  9.99011000e-01  1.27430000e-02  7.70562000e-01  8.52304000e-01  7.86997000e-01  2.29400800e+00  
1.71407600e+00  201             1.17504040e+01  3.38087680e+01  1.23185800e+00  3.91147000e-01  8.18519000e-01  3.38142200e+00  3.46458000e-01  8.23202000e-01  1.36227700e+00  6.20012000e-01  1.30885700e+00  
1.71505400e+00  328             1.79921040e+01  1.83501280e+01  6.10071000e-01  5.24592600e+00  6.74756000e-01  1.05441900e+00  3.46458000e-01  7.01416000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.73654300e+00  239             1.17504040e+01  6.32356530e+01  4.21925700e+00  4.03406000e-01  8.18519000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  2.56371300e+00  
1.74003400e+00  727             1.91666450e+01  6.13392630e+01  6.10071000e-01  4.76106200e+00  4.47099000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  8.71991000e-01  9.24226000e-01  2.29400800e+00  
1.74536800e+00  238             1.17504040e+01  6.32356530e+01  6.10071000e-01  4.04548000e-01  6.74756000e-01  9.99011000e-01  1.27430000e-02  9.03087000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.75589500e+00  186             1.17504040e+01  1.32217690e+01  2.43574500e+00  2.75283500e+00  8.18519000e-01  2.58726200e+00  3.46458000e-01  8.56722000e-01  8.60909000e-01  7.41183000e-01  1.30885700e+00  
1.75750300e+00  159             1.23663010e+01  6.32356530e+01  6.10071000e-01  7.85582000e-01  6.74756000e-01  4.32769900e+00  3.46458000e-01  8.35129000e-01  8.52304000e-01  7.74365000e-01  2.29400800e+00  
1.77149100e+00  314             1.79921040e+01  3.07829230e+01  6.10071000e-01  3.91147000e-01  6.74756000e-01  9.99011000e-01  4.29418000e-01  7.70562000e-01  9.10060000e-01  6.20012000e-01  1.38521700e+00  
1.77844200e+00  582             1.91666450e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  4.72724000e-01  9.12980000e-01  1.27430000e-02  7.48852000e-01  8.56603000e-01  9.27676000e-01  2.13755900e+00  
1.78433900e+00  209             1.23663010e+01  6.32356530e+01  6.10071000e-01  4.76106200e+00  4.56878000e-01  9.99011000e-01  1.27430000e-02  7.70562000e-01  8.52304000e-01  7.28650000e-01  2.29400800e+00  
1.78902200e+00  229             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.04548000e-01  6.74756000e-01  2.54779100e+00  1.32550000e-02  8.23202000e-01  8.52304000e-01  7.87038000e-01  2.72319700e+00  
1.78903000e+00  244             1.23663010e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  4.56878000e-01  9.99011000e-01  1.27430000e-02  7.29224000e-01  8.22978000e-01  7.86997000e-01  2.29400800e+00  
1.78941000e+00  200             1.69307880e+01  5.58022340e+01  1.31215000e-01  4.74908000e+00  8.12746000e-01  4.32769900e+00  1.27430000e-02  8.14092000e-01  5.10764000e-01  9.74389000e-01  2.72319700e+00  
1.79161400e+00  317             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.04548000e-01  6.74756000e-01  2.58726200e+00  1.32220000e-02  8.23202000e-01  8.52304000e-01  7.87038000e-01  2.52939600e+00  
1.79851300e+00  145             1.17504040e+01  1.83501280e+01  2.40049200e+00  7.85582000e-01  8.18519000e-01  9.99011000e-01  3.46458000e-01  7.70562000e-01  1.36227700e+00  7.74365000e-01  1.30885700e+00  
1.80147900e+00  62              1.17504040e+01  1.83501280e+01  2.43574500e+00  7.85582000e-01  8.18519000e-01  9.99011000e-01  3.46458000e-01  7.70562000e-01  1.36227700e+00  7.74365000e-01  1.30885700e+00  
1.81073000e+00  219             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.04548000e-01  7.21925000e-01  2.58726200e+00  4.20240000e-01  8.23202000e-01  8.52304000e-01  7.16219000e-01  2.72319700e+00  
1.81073000e+00  315             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.04548000e-01  7.21925000e-01  2.58726200e+00  4.20240000e-01  8.23202000e-01  8.52304000e-01  7.16219000e-01  2.72319700e+00  
1.81184100e+00  169             1.17504040e+01  6.42991470e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  9.99011000e-01  3.46458000e-01  7.70562000e-01  1.36227700e+00  7.74365000e-01  1.30885700e+00  
1.81541800e+00  280             1.23663010e+01  1.83501280e+01  2.43574500e+00  7.85582000e-01  6.74756000e-01  4.32769900e+00  3.46458000e-01  8.35129000e-01  8.52304000e-01  8.13060000e-01  2.29400800e+00  
1.82041200e+00  319             1.17504040e+01  3.15667000e+01  6.10071000e-01  7.68115000e-01  6.74756000e-01  2.58726200e+00  3.46458000e-01  7.61091000e-01  9.01857000e-01  7.74365000e-01  3.58029100e+00  
1.83992400e+00  272             1.39934500e+01  6.32356530e+01  6.10071000e-01  4.04548000e-01  6.74756000e-01  2.91714900e+00  1.27430000e-02  7.70562000e-01  8.52304000e-01  7.86997000e-01  2.87988000e+00  
1.84429200e+00  157             1.17504040e+01  1.83501280e+01  2.43574500e+00  7.85582000e-01  8.18519000e-01  2.58726200e+00  3.46458000e-01  8.23202000e-01  1.36227700e+00  7.74365000e-01  1.30885700e+00  
1.84474400e+00  312             1.23663010e+01  2.86176300e+01  2.43574500e+00  7.85582000e-01  6.74756000e-01  2.58726200e+00  3.46458000e-01  7.70562000e-01  1.36227700e+00  7.74365000e-01  2.29400800e+00  
1.84853500e+00  331             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.04548000e-01  8.18519000e-01  9.99011000e-01  4.20240000e-01  8.23202000e-01  8.52304000e-01  7.68840000e-01  2.72319700e+00  
1.84985500e+00  182             1.23663010e+01  1.83501280e+01  6.10071000e-01  4.76106200e+00  4.56878000e-01  9.99011000e-01  3.46458000e-01  7.70562000e-01  8.52304000e-01  7.28650000e-01  2.29400800e+00  
1.85065600e+00  270             1.79921040e+01  6.32356530e+01  1.23185800e+00  4.88167300e+00  6.74756000e-01  2.58726200e+00  1.79106000e-01  8.23202000e-01  9.10060000e-01  7.86997000e-01  2.72319700e+00  
1.86901000e+00  172             1.87397510e+01  3.15667000e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  2.58726200e+00  1.16030000e-02  8.23202000e-01  7.89464000e-01  5.49482000e-01  2.68968800e+00  
1.88464900e+00  192             1.25588840e+01  6.32356530e+01  8.45977000e-01  7.85582000e-01  7.00809000e-01  2.25255700e+00  3.11962000e-01  7.70562000e-01  1.36452200e+00  7.74365000e-01  2.72319700e+00  
1.90467000e+00  334             1.79921040e+01  3.15667000e+01  6.10071000e-01  1.78183300e+00  6.74756000e-01  2.91714900e+00  1.27430000e-02  7.16219000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
1.91251500e+00  154             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.04548000e-01  6.74756000e-01  2.58726200e+00  4.29418000e-01  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.52939600e+00  
1.91256700e+00  78              1.79921040e+01  6.32356530e+01  6.10071000e-01  4.04548000e-01  6.74756000e-01  2.58726200e+00  4.29418000e-01  8.23202000e-01  8.52304000e-01  7.87038000e-01  2.52939600e+00  
1.92753900e+00  216             1.17504040e+01  1.83501280e+01  2.43574500e+00  7.85582000e-01  8.18519000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  9.74389000e-01  1.30885700e+00  
1.92803500e+00  318             1.79921040e+01  1.83501280e+01  2.43574500e+00  4.88167300e+00  5.04072000e-01  2.58726200e+00  4.29418000e-01  7.54663000e-01  1.36786200e+00  7.86997000e-01  2.72319700e+00  
1.93324700e+00  151             1.87397510e+01  3.15667000e+01  6.10071000e-01  5.24592600e+00  6.74756000e-01  2.58726200e+00  1.16030000e-02  7.01416000e-01  7.89464000e-01  5.49482000e-01  2.68968800e+00  
1.93469500e+00  119             1.52450060e+01  3.46064900e+01  1.31215000e-01  4.03406000e-01  8.12746000e-01  2.91714900e+00  1.59903000e-01  1.92815200e+00  1.11122600e+00  7.88791000e-01  2.52939600e+00  
1.94132800e+00  289             1.25588840e+01  3.38087680e+01  1.23185800e+00  7.85582000e-01  6.74756000e-01  9.99011000e-01  1.27430000e-02  7.70562000e-01  9.10060000e-01  7.29399000e-01  1.30885700e+00  
1.94523600e+00  180             1.79921040e+01  1.83501280e+01  6.29821000e-01  4.04548000e-01  4.72724000e-01  1.06508600e+00  4.29418000e-01  7.70562000e-01  1.36786200e+00  7.87038000e-01  2.52939600e+00  
1.94659100e+00  257             1.17504040e+01  1.83501280e+01  3.98229100e+00  3.67901000e-01  6.24141000e-01  2.58726200e+00  3.46458000e-01  8.23202000e-01  1.36227700e+00  7.74365000e-01  2.72319700e+00  
1.94859500e+00  266             1.79921040e+01  6.78395890e+01  8.45977000e-01  4.04548000e-01  7.00809000e-01  2.58726200e+00  4.20240000e-01  8.23202000e-01  8.52304000e-01  8.87157000e-01  2.72319700e+00  
1.96169800e+00  108             1.56405440e+01  6.32356530e+01  3.98229100e+00  4.03406000e-01  6.74756000e-01  2.58726200e+00  4.29418000e-01  8.23202000e-01  1.11122600e+00  7.88791000e-01  2.56371300e+00  
1.96748500e+00  218             1.52450060e+01  3.15667000e+01  1.31215000e-01  2.30957500e+00  8.12746000e-01  2.91714900e+00  1.59903000e-01  7.01416000e-01  1.32354700e+00  7.88791000e-01  2.68968800e+00  
1.96867800e+00  224             1.69307880e+01  6.32356530e+01  4.72201500e+00  2.58121800e+00  7.00809000e-01  2.25255700e+00  1.30220000e-02  8.23202000e-01  1.25187400e+00  9.38422000e-01  3.75989100e+00  
1.97591900e+00  254             1.79921040e+01  6.32356530e+01  8.45977000e-01  7.79066000e-01  8.12746000e-01  2.25255700e+00  1.69535000e-01  7.70562000e-01  1.36452200e+00  7.74365000e-01  2.72319700e+00  
1.98943400e+00  115             5.09331200e+00  9.86410600e+00  1.67546300e+00  4.99791900e+00  6.03386000e-01  4.62205400e+00  1.28661000e-01  6.35345000e-01  1.19881400e+00  1.27065300e+00  4.21719900e+00  
1.99191400e+00  240             1.56405440e+01  6.32356530e+01  6.36929000e-01  4.76106200e+00  6.74756000e-01  9.31259000e-01  4.29418000e-01  8.23202000e-01  1.11122600e+00  7.88791000e-01  2.83617600e+00  
1.99403800e+00  232             1.86005610e+01  3.46064900e+01  1.31215000e-01  2.56083200e+00  8.12746000e-01  2.91714900e+00  1.59903000e-01  8.31342000e-01  5.38001000e-01  7.88791000e-01  2.52939600e+00  
1.99581600e+00  207             1.86005610e+01  6.32356530e+01  8.45977000e-01  2.56083200e+00  7.00809000e-01  2.25255700e+00  2.26991000e-01  8.23202000e-01  8.52304000e-01  9.43014000e-01  2.29400800e+00  
1.99706800e+00  303             1.94225070e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  2.38326500e+00  3.46458000e-01  8.35129000e-01  8.52304000e-01  7.74365000e-01  2.72319700e+00  
1.99777800e+00  168             1.79921040e+01  6.32356530e+01  6.10071000e-01  7.85582000e-01  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.29399000e-01  1.30885700e+00  
1.99850800e+00  217             1.79921040e+01  1.83501280e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  2.58726200e+00  1.32640000e-02  8.23202000e-01  8.52304000e-01  7.86997000e-01  2.68968800e+00  
1.99908800e+00  196             1.94577110e+01  6.32356530e+01  1.31215000e-01  1.78183300e+00  6.18837000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  8.32065000e-01  2.68968800e+00  
2.00015400e+00  298             1.82064810e+01  6.74293820e+01  6.09666000e-01  7.85582000e-01  6.74756000e-01  2.58726200e+00  1.27430000e-02  8.23202000e-01  1.58152100e+00  7.74087000e-01  2.29400800e+00  
2.00190500e+00  247             1.79921040e+01  6.32356530e+01  6.10071000e-01  4.88167300e+00  6.11693000e-01  1.86479000e+00  4.29418000e-01  7.98279000e-01  7.91548000e-01  7.86997000e-01  2.52939600e+00  
2.00582600e+00  170             1.08259470e+01  3.15667000e+01  2.38940900e+00  2.75283500e+00  2.92191000e-01  2.43736700e+00  1.15260000e-02  8.56722000e-01  1.47319400e+00  5.49482000e-01  3.68339200e+00  
2.00850400e+00  205             1.79921040e+01  6.68586770e+01  6.14595000e-01  4.88167300e+00  2.92191000e-01  9.99011000e-01  1.30200000e-02  8.92214000e-01  8.52304000e-01  8.87157000e-01  3.90383900e+00  
2.01146600e+00  377             1.79921040e+01  3.15667000e+01  6.10071000e-01  1.60479400e+00  6.74756000e-01  2.91714900e+00  1.27430000e-02  7.39803000e-01  8.52304000e-01  5.58192000e-01  2.72319700e+00  
2.01723200e+00  134             1.82064810e+01  6.32356530e+01  2.38940900e+00  2.75283500e+00  3.07442000e-01  2.43736700e+00  1.27430000e-02  8.56722000e-01  8.60909000e-01  7.86997000e-01  2.72319700e+00  
2.02475200e+00  213             1.79921040e+01  6.42991470e+01  6.10071000e-01  4.62666800e+00  6.74756000e-01  9.99011000e-01  3.66678000e-01  8.23202000e-01  1.36227700e+00  7.86997000e-01  2.72319700e+00  
2.02663500e+00  208             1.79921040e+01  1.83501280e+01  6.10071000e-01  4.88167300e+00  6.74756000e-01  4.32769900e+00  1.27430000e-02  8.23202000e-01  8.52304000e-01  7.74365000e-01  2.72319700e+00  
2.02854700e+00  70              1.08259470e+01  3.15667000e+01  1.31215000e-01  2.30957500e+00  8.12746000e-01  2.91714900e+00  1.54860000e-01  7.01416000e-01  1.45175400e+00  5.49482000e-01  2.68968800e+00  
2.03032100e+00  299             1.79731930e+01  6.32356530e+01  2.38940900e+00  4.88167300e+00  3.20373000e-01  2.58726200e+00  1.35800000e-02  8.56722000e-01  8.52304000e-01  7.86997000e-01  2.72319700e+00  
2.03491100e+00  226             1.39934500e+01  3.15667000e+01  8.45977000e-01  7.04089000e-01  3.07442000e-01  1.38995700e+00  1.44531000e-01  8.93258000e-01  1.41853800e+00  8.87157000e-01  3.75989100e+00  
2.05875400e+00  104             1.17504040e+01  1.83501280e+01  2.43574500e+00  2.30957500e+00  8.18519000e-01  2.73072300e+00  3.46458000e-01  7.01416000e-01  1.36227700e+00  7.74365000e-01  2.68968800e+00  
2.06996800e+00  204             1.17504040e+01  1.83501280e+01  1.31215000e-01  7.85582000e-01  8.12746000e-01  9.27297000e-01  2.26991000e-01  8.31342000e-01  1.33477800e+00  7.74365000e-01  2.29400800e+00  
2.07386800e+00  2               1.39934500e+01  3.15667000e+01  1.31215000e-01  1.78183300e+00  8.12746000e-01  2.91714900e+00  1.54860000e-01  7.01416000e-01  1.45175400e+00  5.49482000e-01  2.68968800e+00  
2.07855700e+00  118             1.39934500e+01  3.15667000e+01  1.03693300e+00  1.89327600e+00  8.61903000e-01  2.91714900e+00  2.12802000e-01  7.01416000e-01  1.45175400e+00  5.49482000e-01  3.02749000e+00  
2.08270200e+00  269             1.39934500e+01  5.99969170e+01  1.31215000e-01  7.85582000e-01  6.74756000e-01  2.58726200e+00  3.46458000e-01  7.01416000e-01  7.89464000e-01  5.49482000e-01  2.68968800e+00  
