Fit             Permutation     K2RT            KD1             kdephos         km1             km2             kphos           
2.76943019e+03  2183            1.75267100e+00  9.87619200e+00  2.08615420e+01  -2.58530000e-01 1.94571330e+01  4.99970480e+01  
2.76987791e+03  2499            3.82559700e+00  1.01036520e+01  2.10882950e+01  -2.77070000e-01 1.14958070e+01  3.37412010e+01  
2.77117697e+03  738             6.74671900e+00  1.76762670e+01  8.06740000e-02  4.16408000e-01  1.10347500e+01  1.42681000e-01  
2.77423174e+03  961             7.73441500e+00  3.68280100e+00  1.62865000e-01  4.20255000e-01  1.82941510e+01  2.72466000e-01  
2.77556592e+03  2138            6.44059300e+00  1.69515390e+01  8.33500000e-02  -5.65717000e-01 1.58464500e+01  1.48738000e-01  
2.77649773e+03  1746            5.81827600e+00  1.52693940e+01  4.50050000e-02  1.12791000e-01  1.07769950e+01  8.53190000e-02  
2.77918737e+03  1406            6.48335000e+00  7.12856600e+00  1.38719000e-01  -2.35502000e-01 9.94719300e+00  1.50862000e-01  
2.78533914e+03  1479            2.75270400e+00  1.57838810e+01  2.03496000e-01  4.40013600e+00  1.50683560e+01  2.75845000e-01  
2.79141983e+03  44              3.62127739e+02  1.15439000e-01  1.46040000e-01  1.83473370e+02  8.63329542e+02  1.12461000e-01  
2.79175888e+03  1061            1.05673880e+01  1.98211880e+01  8.32970000e-02  1.50158770e+01  8.39351700e+01  1.34461000e-01  
2.79632523e+03  1674            7.31870400e+00  1.57390580e+01  1.96386000e-01  1.65930000e-02  1.44900290e+01  2.07586000e-01  
2.81166400e+03  645             1.65550410e+01  1.25275410e+01  2.59143000e-01  1.20271700e+00  1.18007000e+00  3.86919000e-01  
2.82442368e+03  1989            7.68421000e+00  1.81174660e+01  6.57370000e-02  -8.00000000e-05 1.40470640e+01  1.15580000e-01  
2.82707296e+03  1459            5.89794700e+00  1.65445410e+01  -1.27118900e+00 -5.57730000e+00 1.20719380e+01  -2.27964700e+00 
2.82799595e+03  2211            -3.63963770e+01 1.48033820e+01  6.06430000e-02  -5.27460000e-01 1.61054060e+01  8.31560000e-02  
2.83620204e+03  1096            4.79917500e+00  1.63019170e+01  -3.34560000e-02 5.06271900e+00  8.70837100e+00  6.88540000e-02  
2.83908648e+03  2256            5.16165800e+00  7.19428700e+00  6.88730000e-02  3.43817300e+00  1.09555240e+01  7.96450000e-02  
2.84183463e+03  2217            3.09528500e+00  1.77659070e+01  1.44268880e+01  1.90306850e+01  1.71209970e+01  3.86030840e+01  
2.84346886e+03  642             7.13444400e+00  1.30414760e+01  9.42520000e-02  5.36502000e-01  1.42870430e+01  1.00165000e-01  
2.84419505e+03  1382            4.74373000e+00  1.72793250e+01  1.44542000e-01  -3.32173000e-01 6.82647000e-01  2.89884000e-01  
2.84868248e+03  1705            4.53907170e+01  1.84689100e+01  7.45100000e-02  2.17253970e+01  3.69963700e+01  9.96170000e-02  
2.85221265e+03  2272            3.44750500e+00  6.07077000e+00  1.22095000e-01  2.79094400e+00  9.94538500e+00  1.53739000e-01  
2.85688249e+03  2251            2.47310000e+00  1.61126980e+01  1.04089000e-01  -3.59411000e-01 1.97688090e+01  2.41019000e-01  
2.86627330e+03  2173            6.07374800e+00  1.99355500e+00  1.03919000e-01  -7.49575000e-01 -1.07564030e+01 1.13601000e-01  
2.87300437e+03  2322            5.03419800e+00  1.47808470e+01  4.94480000e-02  -3.41948000e-01 1.02281150e+01  9.79140000e-02  
2.87551237e+03  1528            5.74325100e+00  1.27579890e+01  5.52420000e-02  -3.93122000e-01 2.11363430e+01  -6.27760000e-02 
2.87685892e+03  2129            3.65752800e+00  8.01075700e+00  1.05367000e-01  -2.09248900e+00 1.85627900e+01  1.30276000e-01  
2.87767293e+03  1225            4.54039390e+01  1.74519410e+01  1.19475000e-01  1.49731130e+01  7.16006410e+01  1.58932000e-01  
2.88180561e+03  191             1.84729700e+00  1.17778300e+00  3.28019000e-01  9.65420000e-02  3.84667000e-01  6.82780000e-01  
2.88476116e+03  2080            5.43277100e+00  1.59123650e+01  7.68540000e-02  -5.24977000e-01 1.85556110e+01  1.45465000e-01  
2.88494747e+03  1948            6.34288100e+00  1.69987340e+01  1.02419000e-01  -2.48674000e-01 1.23513480e+01  1.10667000e-01  
2.88604251e+03  2206            3.32698500e+00  1.67220670e+01  1.22117000e-01  -4.70420000e-01 1.21598030e+01  1.54545000e-01  
2.88752143e+03  2089            5.80948400e+00  1.50434240e+01  1.34475000e-01  -1.09864400e+00 1.66466190e+01  1.47316000e-01  
2.88774346e+03  1670            6.84452700e+00  1.58630230e+01  9.20630000e-02  -4.69125000e-01 1.48479990e+01  9.81110000e-02  
2.88858412e+03  2250            2.27726200e+00  1.15951120e+01  6.45870000e-02  -5.78685000e-01 2.04702160e+01  9.51480000e-02  
2.89121864e+03  1126            6.22154100e+00  1.70681710e+01  -1.89543000e-01 9.19730000e-02  1.59971640e+01  2.04112000e-01  
2.89675728e+03  263             7.94867100e+00  1.71497400e+00  3.77103000e-01  2.52234000e-01  1.16312210e+01  3.87302000e-01  
2.89714715e+03  1272            1.62239308e+02  1.03909070e+01  -1.76425680e+01 -2.44611000e-01 6.21846100e+00  2.19213610e+01  
2.89992118e+03  2167            3.07161900e+00  1.44396880e+01  8.32080000e-02  -2.73421000e-01 1.72466420e+01  1.08941000e-01  
2.90287613e+03  1289            6.12766400e+00  -1.90067610e+01 1.80715000e-01  3.07946000e-01  -1.63885880e+01 -3.22707000e-01 
2.90469226e+03  1409            1.25799490e+01  7.36611000e+00  1.10215000e-01  1.05520520e+01  8.34385700e+00  1.04966000e-01  
2.90741246e+03  619             9.05099200e+00  1.38300750e+01  2.96169000e-01  3.37066000e-01  1.96027130e+01  4.85310000e-01  
2.91041647e+03  1747            5.86595200e+00  1.50937340e+01  7.78290000e-02  -3.00094000e-01 1.27245230e+01  8.59800000e-02  
2.91084462e+03  1913            8.06837300e+00  1.57785910e+01  6.23760000e-02  -2.01074000e-01 1.32177570e+01  1.09493000e-01  
2.91852791e+03  2450            3.15768500e+00  6.99450500e+00  5.26480000e-02  -4.92305000e-01 1.90366020e+01  -7.04120000e-02 
2.92578523e+03  1668            6.35624200e+00  1.41787690e+01  5.61850000e-02  -7.28337000e-01 1.42346500e+01  6.18900000e-02  
2.92651213e+03  1816            6.28871300e+00  1.23819870e+01  1.82634000e-01  5.51703800e+00  1.04315060e+01  3.25791000e-01  
2.92755622e+03  1930            6.10656200e+00  1.73806120e+01  8.45950000e-02  -7.15333000e-01 1.21473720e+01  1.55985000e-01  
2.92857097e+03  2445            3.66287100e+00  7.49847800e+00  7.11880000e-02  9.82496000e-01  1.67032960e+01  8.88390000e-02  
2.92860027e+03  1266            4.79001300e+00  1.80267390e+01  9.24560000e-02  -8.43110000e-02 7.09278100e+00  1.06313000e-01  
2.93585272e+03  2485            4.27531700e+01  1.36952530e+01  1.25013000e-01  -1.38564000e-01 1.36518070e+01  1.03660000e-01  
2.94686669e+03  938             -1.91396100e+00 1.90936910e+01  9.11280000e-02  1.12472000e-01  1.47259260e+01  1.38946000e-01  
2.95074409e+03  2081            2.83991100e+00  1.64106910e+01  5.26350000e-02  -5.33239000e-01 1.47653270e+01  7.25860000e-02  
2.96285808e+03  777             -4.70853200e+00 8.25827800e+00  1.24222000e-01  2.56392000e-01  1.80340900e+00  -1.43056000e-01 
2.97210940e+03  418             6.69080000e+00  4.87612400e+00  3.14547000e-01  -2.22945464e+02 1.69217200e+01  5.52293000e-01  
2.97787939e+03  1798            9.72971400e+00  1.38077460e+01  1.68850000e-01  -5.22811240e+01 -4.07146230e+01 1.64957000e-01  
2.99710466e+03  2032            4.26769700e+00  1.54498200e+01  4.87560000e-02  2.57607100e+00  1.10421000e+01  1.02693000e-01  
3.00151586e+03  201             3.57142480e+01  9.00547000e-01  2.65729000e-01  -1.94193300e+00 6.23220700e+00  2.21160000e-01  
3.00351766e+03  1460            1.05221940e+01  6.82618500e+00  6.19500000e-02  2.59360000e-02  1.13689380e+01  1.04454000e-01  
3.01582893e+03  1993            6.63107100e+00  8.39762800e+00  1.06615000e-01  5.50618300e+00  4.91551800e+00  1.12120000e-01  
3.01607306e+03  1024            6.86330100e+00  1.53459110e+01  1.20893000e-01  3.70077000e-01  1.31432270e+01  1.25740000e-01  
3.02175565e+03  2329            4.78862700e+00  5.01730100e+00  -1.18412000e-01 -3.52662000e+00 6.62455200e+00  1.33590000e-01  
3.02473601e+03  2451            -9.72870780e+01 6.10244400e+00  6.40020000e-02  -4.53267000e-01 1.91751430e+01  5.00050000e-02  
3.02902008e+03  2044            5.57871100e+00  1.14150530e+01  9.34450000e-02  1.32844000e-01  1.02269070e+01  1.77690000e-01  
3.03251517e+03  1972            6.47778300e+00  2.03513270e+01  2.20587000e-01  4.86055210e+01  7.66263500e+00  3.96190000e-01  
3.03318598e+03  182             6.65553600e+00  1.14212300e+00  3.12396000e-01  4.12020000e-02  7.45510000e-02  4.09108000e-01  
3.03584215e+03  1939            7.59165600e+00  1.41438930e+01  -6.82090400e+00 -3.21869600e+00 1.79965160e+01  7.15375100e+00  
3.03769493e+03  1295            6.58182000e+00  1.80740310e+01  -2.61722020e+01 3.68749000e+00  8.64232300e+00  3.31961820e+01  
3.03787682e+03  1453            5.89771600e+00  3.05119430e+01  1.12332000e-01  -1.62148000e-01 -5.27797980e+01 -1.20347000e-01 
3.03862713e+03  1309            4.77348800e+00  1.54846900e+01  1.08235000e-01  -4.14245000e-01 9.48174300e+00  1.22050000e-01  
3.05068641e+03  1007            5.76082400e+00  1.28476540e+01  8.36580000e-02  2.47835000e-01  5.54556400e+00  1.59446000e-01  
3.05103362e+03  2347            2.65924400e+00  1.86683320e+01  1.51317000e-01  -3.01848000e-01 1.38972050e+01  3.46038000e-01  
3.05324776e+03  1926            -1.69812470e+01 1.52229880e+01  5.21450000e-02  -6.30838000e-01 1.34009590e+01  8.20800000e-02  
3.05712039e+03  2393            5.98763300e+00  9.41627000e+00  5.78420000e-02  1.30326000e-01  1.48502000e+01  1.11168000e-01  
3.06233237e+03  1536            1.74174720e+01  1.21591610e+01  6.70790000e-02  -1.69241500e+00 7.76238700e+00  1.04361000e-01  
3.06377158e+03  1677            6.82339200e+00  1.25589710e+01  3.52850000e-02  1.69015400e+00  9.65548000e+00  6.79790000e-02  
3.06397518e+03  1220            2.55249060e+01  9.43788000e+00  8.92740000e-02  1.18927500e+00  7.92223600e+00  7.63130000e-02  
3.06401211e+03  1927            5.79853300e+00  1.71053560e+01  8.94730000e-02  -4.72505000e-01 1.51421660e+01  9.65070000e-02  
3.07138739e+03  1347            4.85281000e+00  1.11085090e+01  1.84551000e-01  -1.42556500e+00 9.62677100e+00  -3.56872000e-01 
3.07348998e+03  785             3.70233110e+01  -1.61540600e+00 5.91520000e-02  3.67986000e-01  1.98343550e+01  8.39290000e-02  
3.08949350e+03  2230            7.21105100e+00  9.09207500e+00  1.79828000e-01  -8.94110000e-02 1.70321040e+01  3.18443000e-01  
3.09337836e+03  1147            5.85848700e+00  1.73384270e+01  2.69519000e-01  6.79623000e-01  5.36392800e+00  2.86764000e-01  
3.11053760e+03  2355            6.17104100e+00  1.22452070e+01  -8.57386100e+00 -2.90157000e-01 1.16972900e+01  9.66476200e+00  
3.11360385e+03  409             5.31240100e+00  1.65576230e+01  4.74295900e+00  3.19546717e+02  -7.20743440e+01 -9.02222000e+00 
3.11428754e+03  1915            7.26165200e+00  3.04088800e+00  8.14080000e-02  -2.50293182e+02 2.16609290e+01  1.48209000e-01  
3.11675051e+03  1554            7.23908800e+00  1.70746950e+01  4.00876000e-01  1.19946000e-01  9.26413700e+00  4.06248000e-01  
3.12517541e+03  1641            4.77181700e+00  1.83325880e+01  7.59470000e-02  1.15461000e-01  1.59355870e+01  1.53423000e-01  
3.12806067e+03  1239            6.37342800e+00  1.39893770e+01  3.18041000e-01  8.87894000e+00  5.74995000e+00  3.30739000e-01  
3.13443231e+03  1726            4.95996400e+00  1.69405870e+01  1.00143000e-01  -2.36206000e-01 1.32208300e+01  1.97981000e-01  
3.13486403e+03  1618            8.12660330e+01  1.58076390e+01  8.33840000e-02  1.43548000e-01  1.94042220e+01  6.45090000e-02  
3.13520348e+03  901             3.52174900e+00  2.02198830e+01  9.64610000e-02  1.86537000e-01  1.21832870e+01  1.16737000e-01  
3.13523392e+03  396             7.02883800e+00  4.94054390e+01  9.54784700e+01  4.14424780e+01  9.86462500e+00  -1.29687851e+02 
3.14327072e+03  581             7.43766000e+00  1.22538850e+01  1.51460700e+00  -7.87085900e+00 7.51829100e+00  1.54491400e+00  
3.14698059e+03  2303            4.40248700e+00  1.49472530e+01  1.02402000e-01  -2.80457100e+00 1.74682760e+01  1.16158000e-01  
3.15739645e+03  2065            6.03457200e+00  1.22137760e+01  5.27680000e-02  -2.61245000e-01 1.20598930e+01  1.03130000e-01  
3.16129315e+03  1925            6.03483200e+00  1.35050060e+01  4.60980000e-02  -7.36865000e-01 -2.00082760e+01 9.08630000e-02  
3.16453231e+03  463             3.26731100e+00  1.24470110e+01  1.48852000e-01  4.98990000e-02  7.96766500e+00  3.26368000e-01  
3.16552548e+03  673             -1.24487000e+00 4.82512800e+00  1.69377400e+00  1.39092280e+02  3.95051200e+00  3.73837100e+00  
3.16586395e+03  2405            5.08027600e+00  1.70612880e+01  1.38035000e-01  -5.04209000e-01 1.55314480e+01  1.49862000e-01  
3.16658421e+03  1886            5.93068200e+00  9.50061400e+00  7.92420000e-02  -5.67207000e-01 1.43700930e+01  1.52277000e-01  
3.19046734e+03  226             5.28151100e+00  8.50458700e+00  -3.81290000e-02 1.72377000e-01  1.17947380e+01  7.91410000e-02  
3.19288369e+03  2076            6.44348600e+00  2.10382020e+01  8.83755000e-01  -3.31119000e-01 1.23519860e+01  1.62820200e+00  
3.19838583e+03  1476            8.44522000e+00  1.62078250e+01  -2.04584000e+00 -2.58075000e-01 2.13697410e+01  3.57877000e+00  
3.20410833e+03  1542            6.79623400e+00  2.12090300e+00  1.62313000e-01  -8.46953480e+01 1.15704110e+01  2.96603000e-01  
3.21033006e+03  2242            -1.41538880e+01 7.12789700e+00  5.85310000e-02  -4.68337000e-01 1.56063450e+01  9.64310000e-02  
3.21041242e+03  1305            4.49022100e+00  1.66667850e+01  7.63870000e-02  5.03021000e-01  8.06455500e+00  1.58742000e-01  
3.21311949e+03  2338            -1.64687110e+01 1.76258360e+01  5.83270000e-02  -4.75121000e-01 1.79249780e+01  9.38130000e-02  
3.22161860e+03  1680            4.15783310e+01  8.68880500e+00  -5.90899800e+00 -1.86386100e+00 1.59587000e+02  4.70013600e+00  
3.23006470e+03  2198            5.05307200e+00  1.74174420e+01  3.39620000e-01  -2.43619300e+00 1.59279540e+01  6.58519000e-01  
3.23094125e+03  227             -1.45281910e+01 9.54685600e+00  3.84883000e-01  -3.43240000e-02 1.56334880e+01  6.10355000e-01  
3.24689589e+03  217             5.40054100e+00  9.68251900e+00  3.29886000e-01  -4.78463280e+01 2.40598753e+02  3.47247000e-01  
3.24963742e+03  2382            5.67835400e+00  2.66575140e+01  2.26700700e+00  -5.54500000e-01 1.66056020e+01  2.40225900e+00  
3.25251400e+03  1084            1.46345960e+01  2.11899020e+01  1.19976000e-01  7.71300000e-03  1.26052640e+01  1.93263000e-01  
3.26030345e+03  1756            7.68459360e+01  4.71446700e+00  -5.73805300e+00 -1.82867600e+00 9.76022330e+01  4.35505600e+00  
3.26380050e+03  712             3.85106100e+00  1.31934750e+01  3.93718000e-01  1.53834400e+01  5.79562200e+00  4.55275000e-01  
3.26739950e+03  2086            6.05773900e+00  1.53556340e+01  2.38444000e-01  -1.13495000e-01 1.59693690e+01  2.44557000e-01  
3.26941670e+03  1367            7.03987900e+00  -1.21604327e+02 2.87616000e-01  -1.82452960e+02 1.82372660e+01  2.86228000e-01  
3.27311682e+03  2458            7.99968200e+00  1.16270139e+02  1.60282720e+01  4.10519400e+00  1.35099680e+01  -3.30412840e+01 
3.28429259e+03  1009            8.11723900e+00  1.26282290e+01  1.12525000e-01  2.13127312e+02  1.43222150e+01  2.02292000e-01  
3.29117905e+03  1198            5.03995700e+00  1.86137340e+01  3.86380000e-01  -6.49608000e-01 1.02930750e+01  4.12935000e-01  
3.29416752e+03  1119            4.90889700e+00  8.31986400e+00  3.48273000e-01  -2.69676140e+01 5.26555700e+00  6.94571000e-01  
3.29617538e+03  1327            6.07462800e+00  1.93409100e+01  1.31595000e-01  -1.40610000e-01 1.41287440e+01  1.34891000e-01  
3.30094742e+03  1455            5.92528900e+00  8.61342900e+00  3.70574000e-01  -8.07502000e-01 1.64766700e+01  3.80297000e-01  
3.31105340e+03  2115            2.65269500e+00  1.27235030e+01  1.57578510e+01  -2.51237000e-01 1.63289890e+01  5.30534400e+01  
3.31166805e+03  1250            4.60548600e+00  1.31975350e+01  1.89435000e-01  9.70677000e-01  8.74108300e+00  3.83535000e-01  
3.31328565e+03  2481            7.33677100e+00  1.75156740e+01  7.08610000e-02  9.98420000e-02  3.79443500e+00  1.33438000e-01  
3.31382959e+03  1632            3.59719800e+00  1.70180160e+01  7.93600000e-02  3.06086800e+00  5.28513500e+00  9.42010000e-02  
3.32047665e+03  884             7.36304500e+00  -1.27412200e+00 3.18601200e+00  -2.88609740e+01 1.99131800e+00  3.48852700e+00  
3.32620591e+03  380             1.00450960e+01  4.65533000e+00  1.22752000e-01  1.29312100e+00  6.85103700e+00  2.12861000e-01  
3.33254782e+03  1765            3.25645610e+01  1.60519640e+01  1.05695000e-01  5.29920000e-02  8.01809600e+00  8.47370000e-02  
3.33351965e+03  2437            4.87724200e+00  2.61360200e+00  -1.14215600e+00 -4.59970000e-02 2.32693330e+01  1.22499800e+00  
3.35013827e+03  1649            2.02139090e+01  9.74986200e+00  1.07303000e-01  2.67772500e+00  1.01823760e+01  1.67607000e-01  
3.35089668e+03  428             7.48948000e+00  1.22475280e+01  1.37629000e-01  -1.02215230e+01 -1.06553310e+01 -2.52392000e-01 
3.35287354e+03  2112            6.07714500e+00  1.22835040e+01  5.19120000e-02  -1.69684100e+00 9.39516600e+00  1.03971000e-01  
3.35675140e+03  1994            6.41894100e+00  1.41282100e+01  3.19611000e-01  -9.65414000e-01 1.05413180e+01  5.99009000e-01  
3.36600101e+03  2392            2.39835600e+00  9.82265900e+00  3.60250000e-02  1.69446100e+00  1.51476870e+01  9.79110000e-02  
3.36873018e+03  1825            6.33188300e+00  1.24575810e+01  1.18265000e-01  -3.79288000e-01 1.56550660e+01  1.19172000e-01  
3.37817921e+03  2421            1.56219900e+00  9.26961400e+00  2.08846700e+00  4.48451310e+01  -4.48406000e+00 8.20917500e+00  
3.38658513e+03  305             8.58628300e+00  9.14678500e+00  -1.92317000e-01 2.35360361e+02  1.61913356e+02  1.81031000e-01  
3.39225274e+03  1593            6.84335900e+00  1.23159720e+01  4.10931000e-01  3.53648000e-01  -5.40094550e+02 7.57590000e-01  
3.39424506e+03  504             5.84060000e+00  1.44478080e+01  2.13999000e-01  3.58640800e+00  1.00768550e+01  2.17593000e-01  
3.39596944e+03  1729            6.13751000e+00  2.05730050e+01  2.36410000e-02  2.28347400e+00  1.64784090e+01  5.04380000e-02  
3.39771217e+03  2375            5.07015000e+00  1.07438580e+01  1.09479000e-01  -1.86630100e+00 -4.97479720e+01 1.15636000e-01  
3.39816725e+03  1058            7.19775600e+00  1.17861060e+01  4.26302000e-01  3.92244000e-01  9.36369400e+00  7.85611000e-01  
3.40231831e+03  1450            5.35891000e+00  1.82013060e+01  1.31241000e-01  5.22017000e-01  2.80265400e+00  2.63942000e-01  
3.41034110e+03  310             1.07937100e+01  7.06979200e+00  2.03028000e-01  3.14098000e-01  1.29901240e+01  1.83414000e-01  
3.41095796e+03  1373            8.42775400e+00  2.36988640e+01  2.10198000e-01  5.75519000e-01  1.10400430e+01  1.98127000e-01  
3.42136667e+03  1195            1.06234710e+01  -1.22225591e+02 1.62252000e-01  -6.36147330e+01 2.21979360e+01  2.79485000e-01  
3.42236310e+03  1415            6.37420600e+00  1.68275580e+01  2.36080000e-01  -2.92658990e+01 4.42480520e+01  2.34143000e-01  
3.42484614e+03  2075            6.04137800e+00  7.89890300e+00  1.65753320e+01  -3.31686000e-01 1.27794530e+01  -1.86636850e+01 
3.42678418e+03  1968            6.35778400e+00  1.59438410e+01  8.29320000e-02  -2.38863000e-01 1.45775910e+01  8.37080000e-02  
3.42720643e+03  1914            5.68187900e+00  1.61087950e+01  1.28878000e-01  9.54300000e-03  1.36486610e+01  2.53888000e-01  
3.43267295e+03  1791            7.24681500e+00  1.60146170e+01  1.63033000e-01  -3.58453580e+01 1.41425300e+02  -3.02123000e-01 
3.43521560e+03  2302            6.04707600e+00  5.33266800e+00  9.31960000e-02  3.21934100e+00  1.40524410e+01  -9.45920000e-02 
3.43625578e+03  118             5.35334200e+00  1.13160700e+00  1.74003000e-01  7.18100000e-02  9.43106600e+00  3.45760000e-01  
3.44042933e+03  1949            5.89629400e+00  1.58124320e+01  7.24180000e-02  4.71414000e-01  1.45164670e+01  1.44952000e-01  
3.44408456e+03  2448            5.27844900e+00  1.08161430e+01  1.03985000e-01  -2.09684000e-01 1.71625230e+01  1.08347000e-01  
3.44948161e+03  2412            3.72788900e+00  1.21323200e+01  1.13205000e-01  -4.41737000e-01 1.13875210e+01  -1.28572000e-01 
3.45762759e+03  1707            6.24342600e+00  1.27979060e+01  6.01987000e-01  -2.09164000e-01 5.58895800e+00  -6.03485000e-01 
3.45780294e+03  609             5.42696100e+00  1.24879210e+01  1.15570000e-01  2.43023000e-01  9.74934400e+00  -1.19196000e-01 
3.46634882e+03  1139            7.94688300e+00  2.18859130e+01  7.44530000e-02  1.85361000e-01  9.25829300e+00  1.39856000e-01  
3.47027873e+03  8               5.97947040e+01  4.01810000e-02  1.73480000e-02  1.08300000e-03  2.55409810e+01  2.57110000e-02  
3.47165593e+03  1943            4.62420000e+00  1.67589800e+01  -5.87211600e+00 -1.73277000e-01 1.25384490e+01  1.35089210e+01  
3.47326681e+03  2317            6.25476200e+00  1.43392330e+01  1.12973000e-01  -2.89490000e-02 1.24609690e+01  1.12684000e-01  
3.49055549e+03  1852            7.91862180e+01  4.66196500e+00  -2.14270600e+00 -1.22153600e+00 7.24307400e+00  -1.57278900e+00 
3.49664438e+03  377             1.13755140e+01  1.11218590e+01  -2.75712000e-01 -7.34434720e+01 1.49387600e+01  2.43954000e-01  
3.49670368e+03  2101            5.48494060e+01  1.75724580e+01  1.20525000e-01  2.56517000e-01  1.87229400e+01  9.04490000e-02  
3.50083635e+03  1137            6.30056200e+00  2.78201370e+01  -1.73708000e-01 -2.29950000e-01 -2.41484210e+01 1.71204000e-01  
3.50110063e+03  2144            5.52449300e+00  1.63617340e+01  3.82450000e-02  -9.03186000e-01 1.84246780e+01  8.14910000e-02  
3.50523857e+03  486             5.87042000e+00  4.32718000e+00  6.77631000e-01  3.76363010e+01  1.19532310e+01  6.79906000e-01  
3.50791262e+03  1194            5.93127000e+00  1.60901300e+01  1.09303000e-01  -3.28392000e-01 1.26816200e+01  2.16632000e-01  
3.51497500e+03  1443            -9.50395300e+00 1.59329340e+01  -1.12712000e-01 -1.66850000e-02 1.24221050e+01  1.03114000e-01  
3.51644364e+03  1888            7.06637100e+00  1.44218350e+01  2.04518000e-01  -1.46986720e+01 1.22728823e+02  -3.83452000e-01 
3.53936093e+03  1106            6.30869700e+00  1.00101160e+01  1.95629000e-01  1.61899967e+02  8.32914500e+00  1.91905000e-01  
3.54662951e+03  1293            5.10937000e+00  1.75541060e+01  1.92890100e+00  -1.22372186e+02 1.08467000e-01  2.95289200e+00  
3.55122575e+03  110             4.70184310e+01  6.13447000e-01  3.11815000e-01  1.82511635e+02  4.65111806e+02  4.51253000e-01  
3.56521967e+03  979             7.23202700e+00  1.20975860e+01  -2.12542940e+01 1.46129110e+01  1.01878860e+01  2.30009940e+01  
3.56594005e+03  1386            8.01513600e+00  1.60710240e+01  5.78730000e-02  6.78608000e-01  1.33610270e+01  1.11108000e-01  
3.57217975e+03  2333            5.97750300e+00  9.16240800e+00  2.28599000e-01  -3.32874000e-01 1.81377670e+01  2.25346000e-01  
3.57817735e+03  2313            5.05649400e+00  8.01959600e+00  1.74022000e-01  -3.07150000e-01 -2.19233169e+02 3.55200000e-01  
3.59728952e+03  1401            7.42221000e+00  1.65444780e+01  7.39870000e-02  2.40007000e-01  5.71578000e+00  7.10920000e-02  
3.59831280e+03  2479            4.42552700e+00  1.40801680e+01  3.84960000e-02  -4.03686000e-01 1.66076510e+01  8.80720000e-02  
3.60698121e+03  1113            7.24502300e+00  7.42720700e+00  2.60337000e-01  8.86584000e-01  -2.81792731e+02 4.89772000e-01  
3.60719901e+03  678             1.13855400e+01  3.38634900e+00  3.85833000e-01  2.47931100e+00  -8.21433200e+00 3.36635000e-01  
3.61790380e+03  1700            3.65106500e+00  1.83583360e+01  4.81900000e-02  5.56815900e+00  9.91433200e+00  5.67640000e-02  
3.61917021e+03  2097            5.58479100e+00  1.57100640e+01  1.34703000e-01  8.03197000e-01  7.79836100e+00  1.34748000e-01  
3.62041570e+03  292             5.54594200e+00  9.46401400e+00  5.28559000e-01  2.16056000e-01  2.69436400e+00  5.37808000e-01  
3.63421051e+03  179             4.73485700e+00  1.16987600e+00  5.88537000e-01  -1.02285480e+01 2.13497310e+01  6.07378000e-01  
3.63437737e+03  907             5.04209100e+00  1.54859380e+01  2.80275000e-01  2.16309000e-01  1.00819860e+01  5.76521000e-01  
3.63487650e+03  190             5.13732173e+02  1.05033000e+00  1.85393000e-01  4.30684100e+00  4.06526700e+00  1.24263000e-01  
3.64373544e+03  1959            2.38127600e+00  1.49623640e+01  1.06912000e-01  -4.31324000e-01 1.10584350e+01  1.36158000e-01  
3.64549179e+03  853             1.33136050e+01  1.51553030e+01  -3.62839700e+00 2.43980000e-01  1.77445780e+01  3.10023400e+00  
3.64568918e+03  2262            5.14244800e+00  4.27128700e+00  3.33149000e-01  2.34851310e+01  8.25738800e+00  3.37240000e-01  
3.65463928e+03  1845            6.31674900e+00  1.49190300e+01  6.47740000e-02  -1.62738000e-01 1.30995950e+01  1.31798000e-01  
3.65976638e+03  2476            -4.41816850e+01 -1.82439000e+00 -4.36001500e+00 -7.95991000e-01 1.99065241e+02  -3.24018600e+00 
3.66426878e+03  438             1.41848460e+01  8.53760300e+00  2.84298000e-01  1.79374000e-01  7.31630400e+00  2.38171000e-01  
3.66792881e+03  2364            1.04713400e+00  1.15975170e+01  1.24919000e-01  -3.95081000e-01 1.46041810e+01  2.20327000e-01  
3.66879942e+03  1529            5.74207200e+00  6.73271400e+00  9.16470000e-02  -3.19219000e-01 -1.28682380e+01 -9.13080000e-02 
3.67097740e+03  2171            3.68266500e+00  1.33105470e+01  -9.17090000e-02 -3.13319000e-01 1.43002660e+01  1.02211000e-01  
3.68086963e+03  2023            5.99839600e+00  1.20403360e+01  2.63571000e-01  -5.51910000e-01 1.63937080e+01  5.22774000e-01  
3.68155148e+03  1418            3.79564700e+00  1.73522900e+01  1.00406000e-01  -3.69352000e-01 1.45585760e+01  1.10415000e-01  
3.68576078e+03  1782            1.47580820e+01  2.85849000e-01  4.35686000e-01  -9.84258310e+01 -1.75671100e+00 7.50355000e-01  
3.68697396e+03  129             2.88390200e+00  1.37420800e+00  3.26847000e-01  1.78830000e-02  1.13277300e+00  8.84579000e-01  
3.69553083e+03  357             -2.59186410e+01 -7.46629900e+00 -3.45258000e-01 -3.78034900e+01 1.03854210e+01  5.41145000e-01  
3.70041192e+03  1629            4.85891700e+00  1.77320010e+01  2.87893700e+00  -6.34610960e+01 1.00856290e+01  6.44910200e+00  
3.70209685e+03  933             7.81423300e+00  -4.66881500e+00 2.44800600e+00  1.53706000e-01  1.18569130e+01  -4.75808700e+00 
