Fit             Iteration       K2RT            KD1             kdephos         km1             km2             kphos           
1.21523061e+04  374             9.43394600e+00  4.31150728e+02  8.31953810e+01  1.97905490e+01  1.16908474e+02  7.08204451e+02  
1.21589022e+04  116             1.68208470e+01  1.73602156e+02  5.22963710e+01  2.86273100e+01  3.35965698e+02  -2.93901046e+02 
1.22173810e+04  125             3.21088000e-01  3.65967953e+02  4.49732890e+01  1.78014300e+01  1.02532934e+02  4.52414130e+01  
1.22321892e+04  653             9.92410700e+00  2.59894867e+02  1.24805100e+02  1.69837680e+01  1.09877070e+02  -2.82881450e+01 
1.22801462e+04  2               1.60860000e-02  2.39000000e-03  1.13000000e-03  8.42012540e+01  2.87376590e+01  8.16890000e-02  
1.23140833e+04  257             6.11242200e+00  3.85223182e+02  4.19128440e+01  1.93031930e+01  1.47744147e+02  3.53074926e+02  
1.23425065e+04  486             1.44319220e+01  4.61388828e+02  1.20404631e+02  2.25645730e+01  1.06570394e+02  2.50313360e+01  
1.23458222e+04  630             1.79965548e+02  1.95549515e+02  4.21701261e+02  2.41566750e+01  1.34040467e+02  2.09107258e+03  
1.23746277e+04  845             1.24917890e+01  3.61620549e+02  8.58734440e+01  4.58841400e+01  1.11632714e+02  6.83446959e+02  
1.24150283e+04  902             8.24563900e+00  2.10193012e+02  9.69333730e+01  1.66896860e+01  1.11170639e+02  1.07165831e+03  
1.24205850e+04  194             1.00603060e+01  6.79981668e+02  3.91019320e+01  2.23491870e+01  1.03435589e+02  2.90674051e+02  
1.24209968e+04  783             5.57308700e+00  1.94444723e+02  8.19532570e+01  4.09918960e+01  8.39586180e+01  1.63348486e+03  
1.24220007e+04  682             1.27237160e+01  3.04702606e+02  1.08327302e+02  1.89034830e+01  1.09487587e+02  2.24594910e+01  
1.24293031e+04  165             2.96034480e+01  3.49391049e+02  5.73465550e+01  2.70200420e+01  1.11428081e+02  3.30601259e+02  
1.24353344e+04  662             1.30937700e+01  3.91113063e+02  9.37632210e+01  1.84846460e+01  1.08221462e+02  7.67853278e+02  
1.24710167e+04  969             6.24287100e+00  2.07541550e+02  8.71281590e+01  1.44532370e+01  8.92811060e+01  1.47122462e+03  
1.24751480e+04  135             5.65535200e+00  2.11476763e+02  1.97203560e+01  1.45789740e+01  8.55723090e+01  -1.70229906e+02 
1.24964527e+04  881             5.19025710e+01  1.94210217e+02  2.55785778e+02  2.02369940e+01  1.13517415e+02  4.45905140e+01  
1.25250382e+04  478             8.57885500e+00  2.86843948e+02  1.07002817e+02  2.26267590e+01  1.08384322e+02  2.31394530e+01  
1.26245649e+04  631             1.06657690e+01  3.19322189e+02  9.61900910e+01  1.95245100e+01  1.04512749e+02  -9.58936968e+02 
1.26329903e+04  770             1.37370850e+01  2.53222920e+02  9.90937890e+01  3.73107380e+01  1.11229530e+02  -1.92281720e+01 
1.26391767e+04  575             4.86641090e+01  1.54725656e+02  1.87212495e+02  2.14139090e+01  1.17464502e+02  1.15189041e+03  
1.26399121e+04  627             8.97637500e+00  3.12310546e+02  1.37814287e+02  2.10689530e+01  1.06291397e+02  -2.87870780e+01 
1.26418164e+04  841             8.62883600e+00  2.53323904e+02  1.18323539e+02  2.03517600e+01  1.05926407e+02  -2.48328650e+01 
1.26538711e+04  113             3.83153920e+01  3.52568979e+02  4.00713354e+02  2.01571140e+01  1.25905985e+02  6.90741430e+01  
1.26783797e+04  326             1.42998620e+01  2.55367118e+02  3.37314760e+01  1.93639790e+01  1.10250536e+02  -6.39832100e+00 
1.26821935e+04  762             2.85164100e+01  2.63329197e+02  6.20482560e+01  4.04629950e+01  1.12296128e+02  3.82211165e+02  
1.27382449e+04  285             1.01598150e+01  3.37993125e+02  4.53122710e+01  2.04494910e+01  1.06162688e+02  -8.94011700e+00 
1.27957908e+04  200             1.37665750e+01  3.60546546e+02  4.47718342e+02  2.57601250e+01  1.14331418e+02  8.44948190e+01  
1.28446459e+04  813             8.70957700e+00  3.56705985e+02  9.11809500e+01  1.67508240e+01  1.04018619e+02  -1.80731620e+01 
1.29097422e+04  846             1.11544190e+01  3.00587625e+02  4.48924410e+01  1.63695730e+01  1.04296443e+02  3.69216351e+02  
1.29354822e+04  26              6.53450200e+00  8.09878235e+02  -1.85915080e+01 6.76021000e-01  8.22997600e+01  1.68354796e+02  
1.29564826e+04  516             8.42434700e+00  2.80856398e+02  3.17910030e+01  2.03405640e+01  1.17164156e+02  2.68474348e+02  
1.29857417e+04  83              4.19610600e+01  7.86963585e+02  -8.09708990e+01 2.24484510e+01  1.80451044e+02  4.87680076e+02  
1.30185053e+04  879             1.00349330e+01  3.57548965e+02  4.46981160e+01  3.11913490e+01  1.06936215e+02  8.19501700e+00  
1.30391889e+04  312             9.56953300e+00  2.89293132e+02  3.38171346e+02  2.31078230e+01  1.16421448e+02  6.32727380e+01  
1.30435670e+04  646             7.58424800e+00  3.13291918e+02  7.93154910e+01  1.92292770e+01  1.12860218e+02  1.02888083e+03  
1.31028512e+04  246             1.40289560e+01  4.24984735e+02  4.19388730e+01  1.97826910e+01  1.22239864e+02  3.20053580e+02  
1.31109806e+04  282             6.72658600e+00  3.01984535e+02  2.33706590e+01  1.94633190e+01  1.10426087e+02  2.13659242e+02  
1.31431664e+04  130             1.00069340e+01  7.25389701e+02  1.62904746e+02  6.06731530e+01  1.28366198e+02  -2.91741880e+01 
1.31836368e+04  489             4.01710982e+02  5.99841987e+02  6.50775860e+01  3.28202320e+01  2.35414484e+02  3.41077315e+02  
1.31950920e+04  198             3.51660600e+00  4.58094324e+02  3.32777260e+01  1.89947690e+01  1.05860217e+02  5.66822651e+02  
1.32168818e+04  367             8.84575600e+00  2.23231260e+02  5.27987390e+01  1.83225260e+01  9.75355440e+01  5.66815722e+02  
1.33285583e+04  244             9.20520300e+00  3.30754924e+02  3.72642180e+01  8.59957660e+01  1.09515167e+02  3.49758840e+02  
1.33534524e+04  794             1.15424860e+01  3.89738217e+02  8.92152010e+01  1.97685470e+01  1.17072422e+02  9.73416531e+02  
1.33685193e+04  421             5.56061300e+00  1.56798344e+02  6.29216340e+01  2.63887920e+01  1.51914723e+02  8.75255404e+02  
1.33893406e+04  386             1.11640940e+01  1.74099442e+02  1.60207103e+03  3.18437060e+01  1.22423721e+02  2.66766094e+02  
1.34192367e+04  601             -1.02323230e+01 1.63664099e+02  9.36908430e+01  1.99547750e+01  9.56532280e+01  1.31314715e+03  
1.34407916e+04  592             1.01312550e+01  3.13917007e+02  3.25453451e+02  3.02503350e+01  1.07895869e+02  5.35380020e+01  
1.34559471e+04  261             1.12545150e+01  2.58190071e+02  1.40887796e+02  7.49693680e+01  5.77313790e+01  2.25854740e+01  
1.34720683e+04  193             1.22000400e+01  2.84150604e+02  6.52900012e+02  1.74053470e+01  5.57721450e+01  -1.04319401e+02 
1.34849357e+04  883             1.21815140e+01  2.73435524e+02  1.00122609e+02  1.89860820e+01  9.88932010e+01  1.26114470e+03  
1.34984333e+04  305             1.01873100e+01  2.93212675e+02  4.09278180e+01  2.44561130e+01  1.06319762e+02  3.96451856e+02  
1.35390064e+04  347             1.68838500e+01  1.65353029e+02  8.96163430e+01  3.32537350e+01  1.23494797e+02  8.31702291e+02  
1.35714460e+04  965             9.52686800e+00  3.43113302e+02  7.22638130e+01  1.67025800e+01  1.07030253e+02  1.13844040e+01  
1.35794485e+04  166             6.28989100e+00  5.04941510e+02  1.08983235e+02  1.49819430e+01  1.18587967e+02  1.86501630e+01  
1.36588501e+04  470             1.18707580e+01  3.86326007e+02  1.28703549e+02  2.37760000e+01  1.07758266e+02  -1.90846940e+01 
1.36663136e+04  303             1.08856290e+02  3.14092542e+02  2.66618600e+02  2.11323560e+01  1.21473672e+02  1.83621601e+03  
1.36702128e+04  683             6.09348480e+01  2.07642705e+02  8.60385350e+01  2.01937010e+01  1.17723505e+02  5.89484194e+02  
1.36805377e+04  273             1.08386819e+02  2.26115229e+02  1.19038900e+02  3.08331060e+01  1.17405241e+02  7.73923930e+02  
1.37392950e+04  111             3.00016200e+00  1.00357220e+03  5.01986140e+01  1.79090820e+01  1.63429602e+02  1.35310893e+03  
1.37536222e+04  314             1.00849480e+01  3.09219074e+02  4.06653260e+01  1.96471560e+01  1.07319947e+02  4.23272853e+02  
1.37805940e+04  793             1.19905030e+01  2.11115820e+02  1.34532453e+02  1.69655640e+01  1.07595224e+02  1.91163100e+01  
1.37947005e+04  181             -1.80080800e+00 2.76405848e+02  1.03664533e+02  8.71936520e+01  1.36823070e+02  2.38158710e+01  
1.38473004e+04  366             8.82755100e+00  1.49346074e+02  7.24659492e+02  5.53524420e+01  1.23667632e+02  -1.07740859e+02 
1.38831070e+04  213             1.86997360e+01  4.78385911e+02  6.18580200e+01  5.53138650e+01  1.23628312e+02  -7.96202600e+00 
1.39463056e+04  488             8.98707830e+01  2.16366196e+02  -1.98443370e+01 2.40144280e+01  1.18684631e+02  1.31577516e+02  
1.39500701e+04  199             1.16600970e+01  6.98028872e+02  2.28537670e+01  2.90046740e+01  1.02652797e+02  3.07079200e+00  
1.39585268e+04  59              2.33682440e+01  4.05322901e+02  4.93489328e+02  2.38130920e+01  1.66646169e+02  6.06654050e+01  
1.39666409e+04  764             2.01921040e+01  2.17104089e+02  9.08650970e+01  2.03659710e+01  8.19502730e+01  1.00837903e+03  
1.39765893e+04  344             6.18874500e+00  7.89959620e+01  3.51414770e+01  2.03571090e+01  1.04740074e+02  4.98274589e+02  
1.39986661e+04  467             8.59498320e+01  2.16959157e+02  3.55301474e+03  2.49484060e+01  1.38098418e+02  3.87154991e+02  
1.40267830e+04  226             7.94972100e+00  2.42291230e+02  2.70114570e+01  1.90239710e+01  1.11422316e+02  3.02008042e+02  
1.40463689e+04  391             3.20133190e+01  2.49148411e+02  2.31799996e+02  2.68316480e+01  1.27246931e+02  -2.66202030e+01 
1.40575327e+04  839             1.22836792e+02  1.89076686e+02  1.48121962e+02  5.06775430e+01  1.13921467e+02  1.05409614e+03  
1.41072727e+04  560             2.02139960e+01  3.94004023e+02  1.19020190e+02  2.14091020e+01  1.04708469e+02  1.40514560e+01  
1.41316982e+04  20              3.66446500e+00  -8.01117260e+01 -1.65217290e+01 4.55271040e+01  9.83950320e+01  2.64178521e+02  
1.41600655e+04  434             6.73746220e+01  2.94084582e+02  1.04523649e+03  2.96918490e+01  1.26827943e+02  1.08900203e+02  
1.42610910e+04  369             9.21600700e+00  2.14510810e+02  5.35336950e+01  1.90597010e+01  1.16177796e+02  7.38171595e+02  
1.42957550e+04  304             9.44730500e+00  3.03731063e+02  4.35506730e+01  1.95602180e+01  1.02142507e+02  -5.79350875e+02 
1.43027269e+04  290             1.17081130e+01  3.20680188e+02  1.15917354e+02  2.38753510e+01  1.06864643e+02  -1.37114850e+01 
1.44288831e+04  404             1.74553030e+01  4.44640314e+02  4.42142330e+01  1.91477060e+01  1.26726759e+02  4.68974100e+00  
1.44374828e+04  293             5.32337870e+01  1.68164840e+02  5.19690906e+02  1.97219510e+01  1.14981900e+02  -4.93470680e+01 
1.45106487e+04  906             2.67579210e+01  2.04249186e+02  -4.48901960e+01 2.02497150e+01  1.09795221e+02  4.21660530e+02  
1.45733833e+04  102             6.35133200e+00  7.47511791e+02  6.59252300e+01  1.96598620e+01  1.36998930e+02  1.51938537e+03  
1.46219563e+04  614             8.42943300e+00  2.88468958e+02  1.06473192e+02  3.40700200e+01  1.04420976e+02  4.54090904e+03  
1.46366449e+04  276             2.53578000e+00  3.25181406e+02  6.48824160e+01  1.34617840e+01  1.31593593e+02  9.48210100e+00  
1.46416658e+04  155             3.88276510e+01  1.74137013e+02  3.79804811e+02  2.77263340e+01  1.73835858e+02  3.39115910e+01  
1.47137129e+04  452             3.83223670e+01  2.03477955e+02  6.97411721e+02  3.06654740e+01  1.27618852e+02  6.05810460e+01  
1.47392809e+04  462             1.06592961e+02  2.96497463e+02  2.94449330e+03  2.21817500e+01  1.21927307e+02  2.36070271e+02  
1.47574882e+04  937             4.82555980e+01  1.84573288e+02  1.45895616e+03  1.61712200e+01  1.10437765e+02  1.22126774e+02  
1.48857118e+04  346             1.53113950e+01  2.99926215e+02  3.70148210e+01  1.95386010e+01  1.24461934e+02  4.34436293e+02  
1.49092375e+04  355             7.59028600e+00  2.78791620e+02  1.41961423e+02  2.00588410e+01  1.03382245e+02  1.39625570e+01  
1.50445557e+04  715             2.81975160e+01  1.52900710e+02  8.40506440e+01  2.86925880e+01  9.12918490e+01  1.08644988e+03  
1.51162648e+04  410             7.57922400e+00  2.50548527e+02  7.97052080e+01  1.89554140e+01  1.83549840e+02  -7.02251700e+00 
1.51249174e+04  472             9.36161000e+00  2.38766089e+02  2.76026758e+03  2.46256040e+01  1.66440715e+02  2.37083678e+02  
1.51359048e+04  145             1.18329140e+01  3.09678190e+02  3.79591799e+02  2.45501550e+01  1.02079767e+02  3.09400720e+01  
1.51372465e+04  343             1.55663540e+01  2.49924484e+02  1.20151755e+02  1.89329980e+01  1.11862269e+02  9.34269700e+00  
1.51929129e+04  809             1.02969530e+01  2.12306965e+02  7.16484930e+01  3.66365500e+01  1.03846084e+02  -5.74226600e+00 
1.53123637e+04  725             1.31398420e+01  4.47750286e+02  1.10891173e+02  2.38650710e+01  1.03685837e+02  8.02993200e+00  
1.53407619e+04  473             2.66660010e+02  2.34768023e+02  5.89992890e+01  5.86629900e+00  1.69009395e+02  5.30479244e+02  
1.53452196e+04  664             9.93024600e+00  3.58812596e+02  1.18601352e+02  1.80232800e+01  1.09236239e+02  -8.79726800e+00 
1.53576542e+04  103             1.13723218e+02  2.70735832e+02  5.54524756e+02  1.99608020e+01  1.46951377e+02  3.21177230e+01  
1.53725122e+04  156             -1.17314000e+00 3.81225628e+02  6.03937950e+01  2.26408250e+01  1.27374947e+02  -8.11846800e+00 
1.53861098e+04  482             3.77170070e+01  3.03844477e+02  4.73980225e+03  2.46589110e+01  1.27304665e+02  2.92540311e+02  
1.54646029e+04  317             6.64092030e+01  2.44297313e+02  6.07083220e+01  2.29954050e+01  1.34773024e+02  6.45476819e+02  
1.55586005e+04  63              3.75297820e+01  3.45111466e+02  8.33597855e+02  2.61853990e+01  2.05540496e+02  4.59514430e+01  
1.55994955e+04  376             9.29751590e+01  2.49205314e+02  9.69487397e+02  3.19511730e+01  1.36081440e+02  -4.86912150e+01 
1.56521885e+04  619             5.23912800e+01  1.65007161e+02  1.09225393e+02  3.29425560e+01  1.17081786e+02  1.42672839e+03  
1.57046265e+04  78              1.94105260e+01  2.39843807e+02  -8.79292327e+02 2.18697760e+01  1.29788441e+02  -4.69203700e+01 
1.57098403e+04  98              6.35892470e+01  1.91405415e+02  3.16988481e+02  3.37247410e+01  1.08199286e+02  -1.50498810e+01 
1.58003866e+04  204             1.09164810e+01  1.05412879e+02  1.24052355e+02  2.81964400e+01  1.41765973e+02  -6.62717900e+00 
1.58550988e+04  952             3.63330870e+01  1.81689420e+02  -1.77669440e+01 3.44122810e+01  1.08749091e+02  2.20331274e+02  
1.60121064e+04  13              -9.70091000e-01 4.13954750e+01  1.35016400e+00  3.14801430e+01  6.10977020e+01  -5.83642800e+01 
1.60523952e+04  420             1.06696540e+01  2.94269127e+02  1.33639749e+02  2.09038730e+01  1.22325128e+02  5.78223400e+00  
1.60755706e+04  324             9.99824600e+00  4.12128746e+02  4.02314190e+01  2.10859300e+01  1.07303288e+02  1.72099600e+00  
1.60907584e+04  7               2.97620000e-02  9.25900000e-02  4.25714600e+00  2.89796000e-01  6.89637300e+00  8.05719000e+00  
1.61145380e+04  596             2.29683280e+01  2.46073315e+02  8.25307890e+01  1.94529100e+01  1.09067093e+02  1.81359904e+03  
1.61499759e+04  141             4.85156700e+00  4.40059620e+01  2.74408850e+01  1.28785240e+01  1.19248778e+02  1.20949327e+03  
1.61678254e+04  477             7.39070920e+01  1.65034689e+02  6.39791968e+03  2.46584530e+01  1.03592913e+02  2.01453596e+02  
1.62176480e+04  381             8.08400500e+00  2.47302296e+02  1.67562586e+03  2.60400630e+01  1.37680686e+02  -6.44301830e+01 
1.62190425e+04  513             1.05932118e+02  1.38447668e+02  1.48287577e+02  2.40749680e+01  1.16391803e+02  2.15522183e+03  
1.62309579e+04  851             9.37960100e+00  4.10721239e+02  1.02412292e+02  1.54304690e+01  1.06476264e+02  -3.76549400e+00 
1.62481669e+04  132             7.10337600e+00  3.82653730e+02  6.64553070e+01  2.62031720e+01  1.28208414e+02  -2.51640600e+00 
1.62975376e+04  214             5.12364700e+00  2.46545347e+02  9.76751900e+00  2.42949530e+01  1.47949375e+02  2.23584629e+02  
1.62988370e+04  318             2.55760200e+00  5.79808435e+02  4.41596360e+01  4.25960600e+00  1.31673496e+02  2.03841500e+00  
1.63924746e+04  286             9.40640500e+00  2.47644328e+02  3.98394720e+01  2.09494220e+01  1.09239182e+02  1.43137962e+03  
1.64408228e+04  5               1.62839790e+01  5.16426308e+02  7.94840000e-02  2.59300000e-02  1.81809000e-01  2.14400000e-03  
1.65085053e+04  266             3.57827800e+00  2.77008871e+02  1.43423200e+00  9.28691700e+00  1.10785971e+02  3.38794680e+01  
1.65293420e+04  844             1.00288550e+01  1.75597553e+02  2.81555912e+02  1.25159600e+01  1.16259177e+02  6.75858600e+00  
1.66350400e+04  68              -1.26385400e+00 3.47376433e+02  2.30824683e+03  2.93594320e+01  1.15772814e+02  8.20386940e+01  
1.67118566e+04  104             4.23791100e+00  9.40083921e+02  9.32328700e+01  1.74587580e+01  7.06521337e+02  -1.90291900e+00 
1.67462473e+04  8               5.90810000e-02  9.64113955e+02  6.91230000e-01  3.46540000e-02  1.23415384e+02  1.56997000e-01  
1.67815572e+04  712             1.56000080e+01  2.38026167e+02  1.05960257e+02  2.81769400e+01  1.10245541e+02  1.37570700e+00  
1.68635256e+04  521             1.43395760e+01  3.04850800e+02  1.31395575e+02  3.10108480e+01  1.09293439e+02  1.32416100e+00  
1.68826370e+04  60              3.41406800e+00  6.34191846e+02  9.42990720e+01  7.25193080e+01  9.52233850e+01  -1.19790400e+00 
1.68954530e+04  413             1.31748530e+01  3.10794352e+02  3.55802550e+01  1.79692740e+01  1.47292898e+02  1.05339851e+03  
1.69519055e+04  215             8.23841300e+00  4.57232913e+02  1.37253850e+01  2.31277040e+01  1.40446695e+02  3.92764670e+02  
1.70891338e+04  963             9.64466200e+00  2.31573563e+02  8.92794160e+01  1.82777810e+01  1.13007848e+02  1.52192000e-01  
1.71045812e+04  543             3.84982800e+00  3.64231806e+02  6.48791090e+01  3.75810100e+01  1.12407207e+02  -9.18530000e-02 
1.71181540e+04  73              1.02249060e+01  2.67209615e+02  2.28553451e+03  3.23791000e+01  1.57615648e+02  -1.31466800e+00 
1.71244633e+04  3               2.03431500e+00  1.88360830e+01  1.92568070e+01  2.96300000e-03  2.32300000e-03  1.01590000e-02  
1.71294203e+04  6               2.72387000e-01  5.95254900e+00  3.60716513e+02  2.52080000e-02  7.95120000e-02  5.24400000e-03  
1.71309778e+04  4               1.04060000e-02  1.25115314e+02  1.65831400e+01  1.01296500e+00  8.55246000e-01  1.94000000e-03  
1.72662519e+04  191             1.83145390e+01  1.04080338e+02  1.53203710e+01  3.81765300e+01  3.51931440e+01  6.93553700e+02  
1.73006518e+04  352             2.10095100e+00  1.62075873e+02  -2.96490600e+00 2.80267300e+00  1.35334530e+02  1.50965569e+02  
1.73528789e+04  208             5.92431600e+00  5.56643749e+02  2.83663590e+01  1.53891680e+01  1.74133035e+02  2.21103591e+03  
1.75583920e+04  74              1.17538810e+01  4.95185483e+02  1.86496400e+01  2.44660420e+01  9.06720990e+01  9.92041377e+02  
1.75642153e+04  454             1.90062728e+02  3.29577334e+02  2.36185160e+01  1.14993890e+01  1.15306013e+02  5.52370348e+02  
1.77951136e+04  249             8.62069100e+00  5.75323939e+02  -1.04732980e+01 1.57443020e+01  2.05237991e+02  4.65909163e+02  
1.78943527e+04  294             1.23724210e+01  2.54738655e+02  1.56398130e+01  1.53096510e+01  6.73425390e+01  1.49464027e+03  
1.78998703e+04  228             5.53328000e+00  2.57716115e+02  4.79773300e+00  9.70152690e+01  8.36273480e+01  3.22139553e+02  
1.79127219e+04  233             1.14680600e+00  4.45668869e+02  -5.55965000e-01 9.60118600e+00  2.07690488e+02  4.54748590e+01  
1.79909635e+04  557             4.42829280e+01  1.25868102e+02  1.14403150e+01  2.85960150e+01  1.23403174e+02  4.22984071e+02  
1.83179033e+04  46              9.26569000e-01  1.94809103e+02  -4.96277000e-01 1.44983987e+02  6.89713500e+01  1.04284344e+02  
1.87676827e+04  1               2.49673600e+00  6.15800000e-03  6.45241000e-01  1.13667590e+01  3.69419660e+01  4.87815390e+02  
1.88481690e+04  16              2.14468900e+00  -2.78316640e+01 -4.30557000e-01 7.30625720e+01  3.20996820e+01  6.79638638e+02  
1.91583347e+04  10              3.73089600e+00  3.22490000e-02  2.08240000e-02  1.17800000e-03  8.59041700e+00  3.23277217e+02  
1.91709145e+04  9               1.28962500e+00  1.77403613e+02  1.56311000e-01  1.52053000e-01  7.28579617e+02  8.71803286e+02  
