Fit             Iteration       K2RT            KD1             kdephos         km1             km2             kphos           
1.42897407e+04  854             2.86560146e+02  8.79793585e+02  1.26972475e+02  7.31810898e+02  8.09668254e+02  8.54225602e+02  
1.43215740e+04  811             1.86246479e+02  3.45005899e+02  1.38024134e+02  3.20718044e+02  9.50577905e+02  9.54569802e+02  
1.43264232e+04  190             8.82016150e+01  7.58183065e+02  7.80283075e+02  7.70682505e+02  5.63915212e+02  7.50110460e+01  
1.43496982e+04  185             5.45738198e+02  2.79186030e+01  9.61476220e+01  5.80871942e+02  4.63819000e-01  8.95438716e+02  
1.44497440e+04  60              3.10759530e+01  4.52650379e+02  1.62203002e+02  7.42846269e+02  5.43588500e+00  1.62178370e+01  
1.44553397e+04  579             6.69220003e+02  7.64105200e+00  5.13263295e+02  9.20807143e+02  4.91592886e+02  4.33182260e+01  
1.46193554e+04  43              2.25369000e-01  2.81400000e-02  8.93118000e-01  2.86835200e+01  6.79500000e-03  6.52097074e+02  
1.46247860e+04  473             8.86815780e+02  9.65501760e+02  5.41639660e+01  1.63799928e+02  3.40252791e+02  3.82889739e+02  
1.46429733e+04  978             9.42456243e+02  3.34391634e+02  8.85612770e+01  1.14748812e+02  9.01778720e+01  6.34779103e+02  
1.46714380e+04  47              8.99666150e+01  2.37463549e+02  1.68070000e-02  1.38100000e-03  1.83080000e-01  1.34385000e-01  
1.46803003e+04  512             5.23955166e+02  3.53015712e+02  1.74836120e+02  9.50369408e+02  4.58832269e+02  1.35255910e+01  
1.47120655e+04  501             3.82994166e+02  4.69630206e+02  1.00203542e+02  6.45634827e+02  9.54775855e+02  7.40835091e+02  
1.48335011e+04  455             1.37118875e+02  3.82988653e+02  2.09099830e+02  2.40938528e+02  8.85388730e+01  1.58048540e+01  
1.48465053e+04  147             1.26796240e+01  2.23753950e+01  3.06324040e+01  1.18050000e-01  2.87181703e+02  2.81861400e+00  
1.48801540e+04  223             9.45442950e+01  2.78714730e+01  2.72771200e+01  7.59688618e+02  4.79873000e-01  8.95391628e+02  
1.48833209e+04  794             4.74881820e+01  2.46620678e+02  7.84518470e+01  6.46679874e+02  8.33324301e+02  6.86135367e+02  
1.50075627e+04  714             6.42188430e+02  9.37743368e+02  5.51697260e+01  8.57307160e+02  8.91998220e+02  4.33494360e+02  
1.50513888e+04  505             9.09581156e+02  8.45957493e+02  3.39355780e+01  2.29905779e+02  2.05059295e+02  2.68289881e+02  
1.51030039e+04  513             4.66949489e+02  3.04871032e+02  1.95056156e+02  6.01378363e+02  2.19188026e+02  1.23600850e+01  
1.51183128e+04  151             5.21877350e+02  7.03500000e-02  4.49919640e+01  6.63714388e+02  6.19780921e+02  2.81323100e+00  
1.51208185e+04  125             1.26809900e+01  5.35930000e-02  3.50399090e+01  1.90958281e+02  7.33040380e+01  2.81698600e+00  
1.51389626e+04  844             8.90689363e+02  2.10899069e+02  1.65004620e+01  4.35518978e+02  2.69709125e+02  1.33905100e+02  
1.51532661e+04  508             3.38076002e+02  7.69364349e+02  8.90106500e+01  5.70412291e+02  3.50982451e+02  7.46112004e+02  
1.52762198e+04  113             1.26594840e+01  4.00485680e+01  1.77290473e+02  3.85282207e+02  7.33062500e+01  1.31624510e+01  
1.53067568e+04  798             9.16397655e+02  9.39569440e+01  4.05072520e+01  9.69484777e+02  9.08972950e+02  3.44666987e+02  
1.53105314e+04  502             6.85265558e+02  6.93580397e+02  5.87238486e+02  3.39388584e+02  9.24495534e+02  3.30403690e+01  
1.53218373e+04  109             4.30945459e+02  6.86411630e+01  1.01455052e+02  7.41500517e+02  1.36171370e+02  8.98230535e+02  
1.53867788e+04  59              9.94782334e+02  7.46730581e+02  1.73301451e+02  7.60862232e+02  2.96354590e+01  9.26459300e+00  
1.54456149e+04  723             5.54766743e+02  3.46576063e+02  8.07983460e+01  9.28138864e+02  9.19017098e+02  7.23926761e+02  
1.54494837e+04  66              4.31374284e+02  7.02465240e+01  9.88383220e+01  7.48350872e+02  4.81733870e+02  8.96555527e+02  
1.54707223e+04  74              4.33734655e+02  1.77065700e+01  3.81034620e+01  3.20849000e+00  6.90831000e-01  5.32441428e+02  
1.54838881e+04  419             1.26851080e+01  7.17169448e+02  7.59737000e-01  3.44086826e+02  4.59861000e-01  2.37984108e+02  
1.54901469e+04  861             1.54560011e+02  8.44316042e+02  7.32998950e+01  1.73639528e+02  2.24832639e+02  7.09033244e+02  
1.55083853e+04  138             1.26823800e+01  1.14445275e+02  3.45290571e+02  1.75562200e+00  6.04706444e+02  2.21726650e+01  
1.55099748e+04  887             4.59510837e+02  7.90534289e+02  7.03390537e+02  4.39646357e+02  1.53246266e+02  3.54200600e+01  
1.55207313e+04  19              5.51320000e-02  9.26240000e-02  2.35170000e-02  2.27300000e-03  2.14660000e-02  1.04248110e+01  
1.55226081e+04  32              4.98947000e-01  1.56393670e+01  9.80441300e+00  2.13359640e+01  1.56386168e+02  1.81431800e+00  
1.55476438e+04  620             4.31155416e+02  3.96640666e+02  7.85368880e+01  3.69413142e+02  4.09917468e+02  7.32734649e+02  
1.56603093e+04  525             2.11910157e+02  3.33344649e+02  2.81305674e+02  7.04257248e+02  2.89039786e+02  1.30321800e+01  
1.56741712e+04  651             1.72150829e+02  4.58486900e+01  5.25514610e+01  9.40686643e+02  8.52577476e+02  5.26576754e+02  
1.56825741e+04  836             1.36479183e+02  4.85762693e+02  3.65306130e+01  7.90162475e+02  6.34967156e+02  3.70552335e+02  
1.56909208e+04  774             2.21539158e+02  7.45312290e+02  7.73456760e+01  9.45124323e+02  8.99621587e+02  7.69242517e+02  
1.57149773e+04  4               3.15316905e+02  6.36600000e-03  1.40370000e-02  3.63480000e-02  1.93060000e-02  1.44866000e-01  
1.57475858e+04  982             9.97259381e+02  6.31774570e+01  4.72015540e+01  7.09182315e+02  6.16710987e+02  4.58915775e+02  
1.57508925e+04  841             7.73321259e+02  7.40994772e+02  1.96586533e+02  4.61626383e+02  3.80457782e+02  8.27171400e+00  
1.57555026e+04  368             4.93976026e+02  1.92509710e+01  8.48722371e+02  4.56086226e+02  9.77833532e+02  3.56250850e+01  
1.57688583e+04  519             7.43998664e+02  8.98836833e+02  4.16787610e+01  3.70730404e+02  2.30974996e+02  4.09528667e+02  
1.58019171e+04  417             9.29959367e+02  7.17171058e+02  6.30755930e+01  8.17550365e+02  2.79779052e+02  6.24338764e+02  
1.58252674e+04  899             8.44846165e+02  9.52071893e+02  7.94495460e+01  3.01039203e+02  9.18091379e+02  7.91539162e+02  
1.58276798e+04  511             3.08117724e+02  3.52394185e+02  8.01652689e+02  2.47375377e+02  2.74162661e+02  3.23612120e+01  
1.58282034e+04  30              2.39770000e-02  1.65406344e+02  2.13047400e+00  2.92197100e+00  9.21098253e+02  3.73236600e+00  
1.58935757e+04  143             8.96931150e+01  7.37911930e+01  9.65252800e+00  3.16579250e+02  4.71761000e-01  6.80170439e+02  
1.58981775e+04  942             9.00316457e+02  1.37820733e+02  5.82346917e+02  1.28005453e+02  6.17240990e+02  2.15728810e+01  
1.59051260e+04  170             6.14968745e+02  9.51267053e+02  2.52358499e+02  4.00148396e+02  4.63378698e+02  9.47112400e+00  
1.59128514e+04  22              1.54939281e+02  2.50244100e+00  6.35509500e+00  1.30300000e-03  1.38300600e+00  9.42252080e+01  
1.59178917e+04  660             6.36123067e+02  2.25791886e+02  5.22411288e+02  5.58464253e+02  6.36817401e+02  1.91825620e+01  
1.59753017e+04  789             1.61536817e+02  5.10709570e+01  6.31352350e+01  5.31324915e+02  3.59599515e+02  7.07607621e+02  
1.59757616e+04  792             6.33124718e+02  4.27061296e+02  3.44820480e+01  8.16486483e+02  7.78781516e+02  3.64259462e+02  
1.60433729e+04  775             4.51850039e+02  2.45442981e+02  2.86061940e+01  9.03717376e+02  9.16382814e+02  3.12139543e+02  
1.60605587e+04  61              7.78168350e+01  2.48044870e+02  7.29115260e+01  7.00620235e+02  3.28777716e+02  8.96605237e+02  
1.60725037e+04  829             9.85768690e+02  8.55267550e+02  8.76057410e+01  2.71910859e+02  5.10242117e+02  9.47797053e+02  
1.61136663e+04  121             5.22629142e+02  3.07169028e+02  2.98197510e+01  5.84537027e+02  2.69023106e+02  3.32892727e+02  
1.61264351e+04  690             5.52841693e+02  1.46881331e+02  6.35977740e+01  9.31814500e+02  9.54506860e+02  7.11842825e+02  
1.61367569e+04  946             8.61673136e+02  3.63028710e+01  3.84156520e+01  9.99367536e+02  7.29205104e+02  4.27341915e+02  
1.61459376e+04  98              1.05900005e+02  7.81810000e-02  8.96559000e+01  1.17440000e-01  7.33217920e+01  2.81564300e+00  
1.61707058e+04  103             4.33585376e+02  6.81570850e+01  5.84418600e+00  7.42614467e+02  6.93370589e+02  6.67984650e+01  
1.62113158e+04  700             1.81945814e+02  4.73854770e+02  6.72552496e+02  2.71930946e+02  9.80960686e+02  1.93504310e+01  
1.62324097e+04  106             1.26793160e+01  7.82698431e+02  3.60164925e+02  5.14956360e+01  2.46775158e+02  1.27067270e+01  
1.62363925e+04  734             1.67818723e+02  1.06771394e+02  5.83020480e+01  9.42437408e+02  3.70621864e+02  7.14980410e+02  
1.62480564e+04  666             2.59961034e+02  9.13626161e+02  6.03911850e+01  8.65107492e+02  7.91993349e+02  7.21172552e+02  
1.62500902e+04  7               8.34497000e-01  1.61385487e+02  3.59374400e+00  1.94200000e-02  1.15200000e-03  1.22718900e+00  
1.63187321e+04  991             1.05447166e+02  2.56556658e+02  2.53720195e+02  5.29767805e+02  4.98767907e+02  6.56540700e+00  
1.63334577e+04  90              9.43207860e+01  6.99891510e+01  2.88373300e+00  7.71062126e+02  2.35286000e-01  1.80137158e+02  
1.63479944e+04  823             3.49635670e+01  9.12128298e+02  4.45915330e+01  9.02350643e+02  6.25898318e+02  6.41520620e+02  
1.63513176e+04  662             9.53127312e+02  9.40479040e+02  2.43759690e+01  9.24911216e+02  9.09302623e+02  2.91410797e+02  
1.63553532e+04  871             8.15286106e+02  1.22002124e+02  3.14566530e+01  8.78433945e+02  2.96292055e+02  3.80122805e+02  
1.63706202e+04  188             1.79379360e+02  1.69483106e+02  1.01508346e+02  2.10807263e+02  4.62845000e-01  2.39642200e+00  
1.64397630e+04  779             7.72709240e+01  2.30800593e+02  4.86685010e+01  9.27140011e+02  4.65699313e+02  6.76957275e+02  
1.64500640e+04  608             4.53524570e+02  1.86653459e+02  2.61746620e+01  9.38688757e+02  6.11873180e+02  3.32305294e+02  
1.64574290e+04  412             6.57365963e+02  3.20180023e+02  7.76451740e+01  5.20978572e+02  5.95370459e+02  9.80848570e+02  
1.64714580e+04  833             1.76520501e+02  7.93459503e+02  3.08662380e+01  1.68414053e+02  9.16582072e+02  4.07360550e+02  
1.64762536e+04  770             7.70308724e+02  2.39552051e+02  5.10871740e+01  9.31095490e+02  9.04350555e+02  6.46979566e+02  
1.64819044e+04  679             6.08150040e+02  2.92869232e+02  5.50084100e+01  9.55167458e+02  5.08595660e+02  7.02784239e+02  
1.64994855e+04  646             4.20155360e+02  8.45919525e+02  3.65265170e+02  4.50688137e+02  4.16191744e+02  7.04862200e+00  
1.65206562e+04  73              5.66019850e+02  6.28083900e+00  1.52390642e+02  1.67579700e+00  1.53620166e+02  2.76236400e+00  
1.65292636e+04  658             8.73557575e+02  2.84722418e+02  4.27713840e+01  9.19186911e+02  3.38553136e+02  5.52514047e+02  
1.65405139e+04  685             8.62612802e+02  3.92083746e+02  9.29093730e+02  9.29880093e+02  7.75410877e+02  1.62949280e+01  
1.65865271e+04  3               2.33496900e+00  2.23820000e-02  2.28324000e-01  4.60925000e-01  5.13150000e-02  7.39100000e-03  
1.66197532e+04  264             1.75788854e+02  2.78618670e+01  7.79669922e+02  4.04622763e+02  2.57296709e+02  1.22366630e+01  
1.66371213e+04  161             1.26768090e+01  9.06126474e+02  1.44483170e+02  1.15460000e-01  7.33041270e+01  2.81744500e+00  
1.66428857e+04  837             8.00183377e+02  1.29095308e+02  5.21509810e+01  9.66280790e+01  8.76234476e+02  7.07112605e+02  
1.66446851e+04  271             8.37717576e+02  2.78746690e+01  5.54899890e+01  9.14677765e+02  1.20757513e+02  7.58968892e+02  
1.66501771e+04  172             8.40898911e+02  2.78831870e+01  5.81935640e+01  7.56156510e+02  7.82413200e+00  8.95439014e+02  
1.66520359e+04  739             2.51531545e+02  2.37449589e+02  4.94713900e+01  9.29187786e+02  2.38453405e+02  7.03531562e+02  
1.66540314e+04  133             1.26820980e+01  6.47350000e-02  1.55077244e+02  2.94974000e-01  1.18464338e+02  2.81680300e+00  
1.66648587e+04  202             1.79455415e+02  2.78123880e+01  6.55139314e+02  7.55969470e+02  8.98882252e+02  9.35128700e+00  
1.66703148e+04  718             6.29685832e+02  7.43799943e+02  2.00128740e+01  9.20098683e+02  4.68117769e+02  2.74872164e+02  
1.66767762e+04  132             6.33522519e+02  6.26705960e+02  2.06077580e+02  7.05904957e+02  7.33043650e+01  2.81382800e+00  
1.66807884e+04  224             9.92497690e+02  6.17419208e+02  4.74050273e+02  7.95846309e+02  2.84316749e+02  6.35859000e+00  
1.67071502e+04  153             1.26827480e+01  6.81460000e-02  3.99630163e+02  1.14405000e-01  1.02831200e+00  6.45643200e+00  
1.67369928e+04  722             9.81587071e+02  2.04982554e+02  5.08351090e+01  9.28105188e+02  9.09780116e+02  7.14450585e+02  
1.67388815e+04  671             1.93034130e+02  2.33236081e+02  4.02802700e+01  3.42337461e+02  7.27696751e+02  5.95079052e+02  
1.67787831e+04  842             1.78102138e+02  7.92494981e+02  2.47307670e+01  7.42740829e+02  5.68300023e+02  3.71547314e+02  
1.67814790e+04  625             1.66280224e+02  4.66439095e+02  5.21144320e+01  6.10800357e+02  8.64635841e+02  7.89594980e+02  
1.68086774e+04  615             4.09943336e+02  2.28051138e+02  4.80285460e+01  2.95157333e+02  9.24455420e+02  7.11466184e+02  
1.68103567e+04  949             8.81779610e+02  3.83725425e+02  5.05426040e+01  4.66419992e+02  9.31753882e+02  7.34570709e+02  
1.68360595e+04  148             1.27192900e+01  4.95225720e+01  2.52535435e+02  4.75690383e+02  6.70024427e+02  2.81850400e+00  
1.68486626e+04  211             1.79363207e+02  2.78923730e+01  5.73975220e+01  3.74646200e+01  9.41695927e+02  8.95422742e+02  
1.68517823e+04  69              2.27606770e+01  6.53703170e+01  3.34881000e-01  7.43928391e+02  1.98302000e-01  3.61917478e+02  
1.68590898e+04  97              4.32526381e+02  7.02290590e+01  5.87531580e+01  2.84125850e+01  1.93493472e+02  8.99962823e+02  
1.68632483e+04  432             2.34648890e+01  3.56785434e+02  7.53989000e-01  1.78408565e+02  4.60844000e-01  2.37987491e+02  
1.68688531e+04  46              6.57924000e-01  8.18354000e-01  2.66365000e-01  1.72466430e+01  4.75667013e+02  6.64400000e-03  
1.68754355e+04  710             4.21518547e+02  2.66523916e+02  4.64278350e+01  2.28273851e+02  9.40728843e+02  7.08186620e+02  
1.68800339e+04  973             1.85060675e+02  6.15617630e+01  4.71976280e+01  7.98915885e+02  7.28794727e+02  7.46106104e+02  
1.68859739e+04  926             8.53727725e+02  2.45073060e+02  4.34050140e+01  8.91036798e+02  4.02792097e+02  6.54783535e+02  
1.69000136e+04  570             2.05275332e+02  3.28240142e+02  4.52263520e+01  6.00117785e+02  2.81311605e+02  7.23734774e+02  
1.69145572e+04  10              2.48235800e+00  4.62998400e+00  1.08295000e+00  1.19640000e-02  7.94543440e+01  1.26130000e-02  
1.69178333e+04  515             7.73459721e+02  9.71281796e+02  4.52805540e+01  1.82953907e+02  7.76407630e+01  6.99823978e+02  
1.69347809e+04  427             9.66218210e+01  2.06275300e+00  4.35051500e+01  3.62136823e+02  6.61318402e+02  7.33538358e+02  
1.69351770e+04  491             7.45829240e+02  7.35073116e+02  2.65873700e+01  8.24967619e+02  8.69892370e+02  4.09490103e+02  
1.69445306e+04  628             6.85106771e+02  6.26983658e+02  4.09140530e+01  2.51480480e+01  9.72635200e+00  7.06911321e+02  
1.69489182e+04  29              1.80275307e+02  5.90911000e-01  3.46386170e+01  3.76720000e-02  2.49877300e+00  1.90405000e-01  
1.69558907e+04  37              2.73200000e-02  3.68852140e+01  1.11460000e-02  8.25171470e+01  1.55800000e-03  7.15721800e+00  
1.69559745e+04  116             4.33485806e+02  3.72602600e+00  3.24309000e+00  2.16165730e+01  5.01688350e+01  5.14490550e+01  
1.69601260e+04  41              1.05069420e+01  2.95174105e+02  1.96250000e-01  3.79690400e+00  3.94740000e-02  1.36100000e-03  
1.69713470e+04  108             4.32417960e+02  2.42830959e+02  9.12390618e+02  7.43880886e+02  3.47173220e+01  4.35349800e+00  
1.69759413e+04  28              1.26744900e+00  1.86100000e-03  5.18295000e-01  4.50068000e-01  5.84200000e-03  8.74400000e-03  
1.69822850e+04  691             1.85740928e+02  2.52959522e+02  3.51051170e+01  5.82310141e+02  9.10865634e+02  5.80147209e+02  
1.69833067e+04  137             1.09087889e+02  6.69260000e-02  6.13332837e+02  1.13235000e-01  7.32931150e+01  2.78881900e+00  
1.69903990e+04  23              2.32001330e+01  8.04072000e-01  4.56678533e+02  1.16520000e-01  5.99813000e-01  2.22527200e+00  
1.70121798e+04  24              3.36000000e-03  2.46987033e+02  3.07330000e-02  9.99512900e+00  2.47094015e+02  4.85880000e-02  
1.70123209e+04  737             1.83756974e+02  2.49650484e+02  4.10993640e+01  5.73498914e+02  9.22161538e+02  6.90042686e+02  
1.70154336e+04  105             1.22715531e+02  7.15620000e-02  8.03226906e+02  1.15712000e-01  1.68611100e+00  2.83046400e+00  
1.70167479e+04  635             1.93584161e+02  2.36967358e+02  2.23803410e+01  4.48387191e+02  9.22408182e+02  3.74874263e+02  
1.70233242e+04  140             1.26826460e+01  7.11740000e-02  7.02672242e+02  8.23588071e+02  7.33048650e+01  2.81738400e+00  
1.70281433e+04  33              7.04200000e-02  4.74445000e+00  6.35855000e-01  1.77161300e+00  6.34860000e-02  3.79790000e-02  
1.70316912e+04  139             1.26800290e+01  7.35320000e-02  7.62678980e+02  1.13584000e-01  8.21842253e+02  2.81474100e+00  
1.70362527e+04  123             2.33790560e+01  7.01130000e-02  8.67321624e+02  8.54648199e+02  7.91904777e+02  2.82378400e+00  
1.70435831e+04  82              1.31994400e+00  1.64630280e+02  1.82556612e+02  8.40183239e+02  4.13984318e+02  1.08824500e+00  
1.70494108e+04  939             8.67847456e+02  1.79614724e+02  2.40389719e+02  9.38130381e+02  4.33267832e+02  5.75419000e-01  
1.70618738e+04  131             1.08191600e+00  1.61684330e+01  5.63161512e+02  1.25465000e-01  7.33083220e+01  2.81389000e+00  
1.70757999e+04  128             1.26831910e+01  3.99576639e+02  9.85946312e+02  1.12856000e-01  3.20750000e-02  2.21216600e+00  
1.70865472e+04  49              1.78200000e-03  2.09040000e-02  7.11750000e-02  9.50000000e-03  2.86132590e+01  5.90790000e-02  
1.70931779e+04  20              7.81400000e-03  2.75877490e+01  1.53822200e+00  1.90069000e-01  8.52736800e+00  2.19862000e-01  
1.70944976e+04  694             1.77535120e+02  2.45204950e+02  3.91918120e+01  9.07996091e+02  9.01745720e+01  7.19962519e+02  
1.71049615e+04  373             3.05981883e+02  3.42698367e+02  3.69316583e+02  7.37116063e+02  5.44789173e+02  3.18840000e-01  
1.71070071e+04  761             2.23001736e+02  3.83629879e+02  4.50319510e+01  9.31526014e+02  9.39505578e+02  7.85569048e+02  
1.71076854e+04  6               6.49600000e-03  5.95800020e+02  6.28583940e+01  2.61852000e-01  3.24200000e-03  6.82037160e+01  
1.71116713e+04  724             1.76408071e+02  3.14028025e+02  1.08517520e+01  9.31096503e+02  9.60854331e+02  1.90991242e+02  
1.71163881e+04  636             8.81171822e+02  4.97239705e+02  3.40088540e+01  5.54084687e+02  8.39943331e+02  5.71644794e+02  
1.71182735e+04  31              3.57037700e+00  5.28081660e+01  1.50029391e+02  2.59277000e-01  3.96850000e-01  8.60740000e-02  
1.71195331e+04  1               1.09932551e+02  2.32433000e-01  4.99568850e+01  6.17504610e+01  2.95042208e+02  1.53220000e-02  
1.71204551e+04  13              6.24969900e+00  1.11813000e-01  2.65864011e+02  6.02800000e-03  4.46864300e+00  1.01635000e-01  
1.71219032e+04  16              1.96170000e-02  3.44500000e-03  8.49450000e-02  3.95363900e+00  3.35655678e+02  1.12200000e-03  
1.71230316e+04  44              3.15081460e+01  8.46595300e+00  5.67317040e+01  2.35200000e-03  2.73300000e-03  1.33220000e-02  
1.71251850e+04  34              1.03230000e-02  1.48400000e-03  4.33374330e+01  1.54135000e-01  2.67320000e-02  8.42331000e-01  
1.71293664e+04  42              1.58800000e-03  9.54520000e-02  1.39256100e+01  3.42705000e-01  1.72820000e-02  3.16790000e-02  
1.71294290e+04  5               4.45120000e-02  1.90000000e-03  9.04755740e+02  3.02100000e-03  7.69400000e-03  3.00500000e-03  
1.71297095e+04  8               1.30787000e-01  5.46433830e+01  2.72242058e+02  1.83400000e-03  5.31605569e+02  3.08760000e-02  
1.71343916e+04  446             5.20902159e+02  4.89971939e+02  4.66969904e+02  9.28082700e+00  3.43953550e+02  2.31730000e-02  
1.71360371e+04  790             1.52735946e+02  2.20230912e+02  3.91485990e+01  5.96407161e+02  9.38166799e+02  7.05833431e+02  
1.71693246e+04  745             9.62767579e+02  2.33503274e+02  4.15267660e+01  8.99941485e+02  4.83068387e+02  7.18235178e+02  
1.71701354e+04  758             1.75783594e+02  4.61884292e+02  2.96692290e+01  6.03003541e+02  8.29136840e+02  5.39462550e+02  
1.71710213e+04  776             4.88173281e+02  2.47721143e+02  3.91912640e+01  9.02175465e+02  9.16822159e+02  6.88341691e+02  
1.71734043e+04  809             8.74579140e+01  4.77769480e+02  3.95026280e+01  5.81709505e+02  9.24515680e+02  7.50289869e+02  
1.71736821e+04  601             9.08655820e+01  2.38353180e+02  2.82005500e+01  9.31680807e+02  4.51376748e+02  5.37739680e+02  
1.72110441e+04  783             8.28134570e+01  3.17528841e+02  3.63556280e+01  9.82701080e+02  8.66995408e+02  7.07934731e+02  
1.72427968e+04  246             2.10950806e+02  4.10222405e+02  6.89173000e+00  7.61890649e+02  4.20444000e-01  5.34848023e+02  
1.72435404e+04  826             9.53354270e+01  2.21535075e+02  3.65706820e+01  7.16004179e+02  9.05639981e+02  7.17785998e+02  
1.72447846e+04  26              5.93300470e+01  1.95820000e-02  1.13692000e-01  5.98370000e-02  3.40900000e-02  1.82172430e+01  
1.72695972e+04  678             1.82381285e+02  2.37963947e+02  3.64243110e+01  5.25186954e+02  9.79663154e+02  6.98694292e+02  
1.72980000e+04  702             6.55801760e+02  2.38930301e+02  3.88239810e+01  9.36524276e+02  9.07717678e+02  7.24941886e+02  
1.73019939e+04  757             2.87848738e+02  8.12150785e+02  3.72482670e+01  9.28862822e+02  9.16544998e+02  7.10994890e+02  
1.73287388e+04  895             1.80409983e+02  3.53296241e+02  4.63139450e+01  9.34838539e+02  8.08472440e+01  9.86947967e+02  
1.73381790e+04  787             1.92792761e+02  2.96474117e+02  3.26618880e+01  9.55559715e+02  9.02215340e+02  6.49084502e+02  
1.73596775e+04  588             1.75417562e+02  2.18753836e+02  3.55830410e+01  6.00137872e+02  9.17428457e+02  7.19722194e+02  
1.73745891e+04  683             5.42192738e+02  5.48474525e+02  3.51609290e+01  4.34551119e+02  9.01009897e+02  6.87238589e+02  
1.73892630e+04  838             1.90201407e+02  4.47909877e+02  4.53189170e+01  7.49232126e+02  3.03774546e+02  9.41342174e+02  
1.73911906e+04  698             6.85671227e+02  2.35579212e+02  3.52776760e+01  9.25920143e+02  9.21993930e+02  6.93889805e+02  
1.73957979e+04  623             1.07446200e+02  2.25956618e+02  3.41193130e+01  9.36852518e+02  7.41686066e+02  7.25452996e+02  
1.74446905e+04  521             1.83310640e+02  2.35829834e+02  3.35448660e+01  9.28086114e+02  9.14041426e+02  7.11626997e+02  
1.74737704e+04  673             1.78844930e+02  2.28876560e+01  4.24818510e+01  2.20973585e+02  9.14694275e+02  9.21137412e+02  
1.75070990e+04  203             1.81096345e+02  2.78753020e+01  6.84476000e-01  6.62880698e+02  4.65286000e-01  1.86755800e+01  
1.75154411e+04  166             1.79363371e+02  2.77553110e+01  3.83724280e+01  8.03977566e+02  1.07384352e+02  8.95420417e+02  
1.75264075e+04  726             9.65280031e+02  2.11789755e+02  3.37975490e+01  5.60862265e+02  9.05917858e+02  7.16528044e+02  
1.75331522e+04  634             3.94346068e+02  2.43061182e+02  3.31203140e+01  4.44273014e+02  9.14559748e+02  7.20578115e+02  
1.75393955e+04  295             3.26133470e+01  2.78783810e+01  7.13578000e-01  9.47894089e+02  4.58301000e-01  9.99660194e+02  
1.75475605e+04  629             1.83076081e+02  2.27450190e+02  3.08134900e+01  7.26709580e+02  1.49450721e+02  7.15351270e+02  
1.75897496e+04  355             1.79271803e+02  8.68119789e+02  3.46095680e+01  5.77235525e+02  9.95932643e+02  8.00474545e+02  
1.75921584e+04  677             2.19147375e+02  7.03494666e+02  3.02156410e+01  2.78703815e+02  1.47993239e+02  7.10469118e+02  
1.76107449e+04  696             1.79554508e+02  2.33526922e+02  2.95479240e+01  3.21986820e+01  3.03503703e+02  7.03999100e+02  
1.76327538e+04  630             1.83487934e+02  2.41744442e+02  2.51173680e+01  4.77560149e+02  9.15352966e+02  5.99695070e+02  
1.76514471e+04  448             1.25161092e+02  7.62961505e+02  2.47320320e+01  2.30545918e+02  2.93213031e+02  6.15470377e+02  
1.76640844e+04  731             1.87193000e+02  6.72224075e+02  2.84571380e+01  9.13067964e+02  1.23348167e+02  7.13965166e+02  
1.76720433e+04  896             7.85352040e+01  4.35934929e+02  2.54251250e+01  8.77621654e+02  9.22003109e+02  6.54463100e+02  
1.76801519e+04  531             3.95302513e+02  8.45161414e+02  1.33333100e+01  8.56268967e+02  9.35915057e+02  3.17268697e+02  
1.76928486e+04  799             1.84259485e+02  2.15786556e+02  2.83877530e+01  9.23109310e+02  7.13278282e+02  7.07740540e+02  
1.77209119e+04  670             1.25268112e+02  8.54290095e+02  2.83292580e+01  9.11545007e+02  9.00582234e+02  7.29632112e+02  
1.77671548e+04  750             2.24454895e+02  2.16403463e+02  1.69720370e+01  9.50267245e+02  2.33489699e+02  4.44381763e+02  
1.78000591e+04  742             1.74071497e+02  5.81269740e+01  3.46943700e+01  2.86930678e+02  8.94844339e+02  9.38572468e+02  
1.78487096e+04  763             1.44873118e+02  8.35508560e+01  3.28534310e+01  3.64349613e+02  6.11583681e+02  9.34683507e+02  
1.78671290e+04  684             4.78755250e+02  5.84575770e+02  3.26894400e+01  2.57908160e+01  2.59391482e+02  8.97088452e+02  
1.79369449e+04  581             1.89272067e+02  2.29704226e+02  2.35061430e+01  5.61626217e+02  2.48943543e+02  7.12258627e+02  
1.79554006e+04  55              1.74979126e+02  6.56563983e+02  1.12065740e+01  7.44177418e+02  2.99004868e+02  3.40699408e+02  
1.79616708e+04  830             7.15944217e+02  1.68783632e+02  8.66980100e+00  1.07434458e+02  4.92430032e+02  2.53347637e+02  
1.80236626e+04  957             1.44888168e+02  5.93207230e+02  2.57317690e+01  4.50471832e+02  9.17010808e+02  8.36674556e+02  
1.80367812e+04  656             6.44133864e+02  2.67824130e+02  2.98066290e+01  9.20816620e+02  3.76543937e+02  9.34373266e+02  
1.80438403e+04  725             2.29992638e+02  9.86654891e+02  2.22102920e+01  8.35110293e+02  9.07243583e+02  7.14939104e+02  
1.80521823e+04  743             9.57770390e+02  2.28504178e+02  2.46284820e+01  2.38934533e+02  4.55312440e+01  7.91174442e+02  
1.80548477e+04  735             1.86967620e+02  4.24539873e+02  2.03200600e+01  7.53720887e+02  8.95474121e+02  6.71208055e+02  
1.81248729e+04  699             1.88429124e+02  2.32355185e+02  1.98407340e+01  5.64236481e+02  7.30489643e+02  7.01871991e+02  
